restaurant_id,name,borough,address,zipcode,cuisine,inspection_grade,inspection_score,inspection_date,latitude,longitude
50184409,WITCH TOPOKKI,Manhattan,"330 7 AVENUE, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.747542355426,-73.993142819043
50161218,BIG MOZZ,Manhattan,"1802 65TH ST TRANSVERSE, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50176153,ATILON,Manhattan,"220 BOWERY, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.721944699218,-73.993419644434
50178736,SHINJUKU RAMEN,Manhattan,"58 WEST   56 STREET, Manhattan, NY 10019",10019,,,,1900-01-01 00:00:00,40.76303427404,-73.976265003897
50155154,HAILEY CHEN,Manhattan,"366 WEST   30 STREET, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750421776956,-73.99705489345
50172320,PIZZA STUDIO,Manhattan,"364 WEST   23 STREET, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.746008238371,-74.000216537551
50162750,LOCA MADRES INC.,Manhattan,"1802 65TH ST, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50168503,LA QUINTA INN AND SUITES CENTRAL PARK,Manhattan,"31 WEST   71 STREET, Manhattan, NY 10023",10023,,,,1900-01-01 00:00:00,40.776179253854,-73.977982557122
50184059,KOKE,Manhattan,"173 BLEECKER STREET, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.728883655851,-74.000609756763
50179568,ADY GROUP LLC,Manhattan,"1810 3 AVENUE, Manhattan, NY 10029",10029,,,,1900-01-01 00:00:00,40.788040307017,-73.947257743984
50145547,ARRATA'S CATERING CORP,Manhattan,"1 RANDALLS ISLAND, Manhattan, NY 10035",10035,,,,1900-01-01 00:00:00,40.794827213161,-73.921696544711
50182456,IKI SEKAI INC.,Manhattan,"1203 2 AVENUE, Manhattan, NY 10065",10065,,,,1900-01-01 00:00:00,40.76331327176,-73.962377616093
50172847,LA PIZZA ITALIA,Manhattan,"493 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,,,,1900-01-01 00:00:00,40.78611489346,-73.976144798913
50186411,PROSCIUTTO,Manhattan,"435 EAST    9 STREET, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.727493576391,-73.983204980407
50142985,Respite Center at the Holiday Inn,Manhattan,"99 WASHINGTON STREET, Manhattan, NY 10006",10006,,,,1900-01-01 00:00:00,40.708343665226,-74.014323048163
50166165,VILLAGE WORKS,Manhattan,"12 SAINT MARKS PLACE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.729201535485,-73.98913256705
50177204,DANTE APERITIVO BAR,Manhattan,"51 BANK STREET, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.736796744197,-74.004012605659
50177712,CURDS THE WORD,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50160723,GNOCCHI ON 9TH,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50181841,64 FULTON RESTAURANT LLC,Manhattan,"64 FULTON STREET, Manhattan, NY 10038",10038,,,,1900-01-01 00:00:00,40.708761649747,-74.005136275218
50171749,Pebble Bar (1240 Avenue of Americas),Manhattan,"600 5 AVENUE, Manhattan, NY 10020",10020,,,,1900-01-01 00:00:00,40.757523134177,-73.977945432553
50187153,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,Manhattan,"501 WEST  121 STREET, Manhattan, NY 10027",10027,,,,1900-01-01 00:00:00,40.810085394571,-73.958893963149
50112005,THE SANCTUARY,Manhattan,"851 MAIN STREET, Manhattan, NY 10044",10044,,,,1900-01-01 00:00:00,40.767488664601,-73.943750596944
50161021,APRUTIUM INC,Manhattan,"1802 65TH STREET TRANSVERSE, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50174770,LEON'S BAGELS,Manhattan,"12 JOHN STREET, Manhattan, NY 10038",10038,,,,1900-01-01 00:00:00,40.709996550054,-74.009100465865
50182232,CONCESSIONS LLC,Manhattan,"231 WEST   39 STREET, Manhattan, NY 10018",10018,,,,1900-01-01 00:00:00,40.754568654554,-73.989363025222
50181341,YIRA RESTAURANT,Manhattan,"231 WEST  145 STREET, Manhattan, NY 10039",10039,,,,1900-01-01 00:00:00,40.822096392248,-73.940152579966
50178667,SHAXIANXIAOCHI NOODLE SOUP INC.,Manhattan,"94 EAST BROADWAY, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.713770792532,-73.993640494134
50178564,MAMA'S CUPBOARD,Manhattan,"20 UNION SQUARE WEST, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.736609791786,-73.990679378381
50188049,SAM PING'S CHINESE BBQ,Manhattan,"88 FULTON STREET, Manhattan, NY 10038",10038,,,,1900-01-01 00:00:00,40.709291351284,-74.005944276042
50179011,245 PARK AMENITY LLC,Manhattan,"245 PARK AVENUE, Manhattan, NY 10167",10167,,,,1900-01-01 00:00:00,40.754819088973,-73.97568321334
50184230,AMERICAN GRILL INC.,Manhattan,"2191 3 AVENUE, Manhattan, NY 10035",10035,,,,1900-01-01 00:00:00,40.800167676785,-73.938370029342
50176238,"ARAMARK SERVICES, INC",Manhattan,"388 GREENWICH STREET, Manhattan, NY 10013",10013,,,,1900-01-01 00:00:00,40.720651658088,-74.010097618713
50180473,RULIN,Manhattan,"15 EAST   13 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.73495762481,-73.993266803323
50181278,JUNGLE BOWLS,Manhattan,"206 EAST    6 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.728128438115,-73.990316162512
50121790,"USE LI F&B MANAGEMENT, LLC",Manhattan,"7 11 AVENUE, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.742494607236,-74.008776524073
50179484,MATCHAE LLC,Manhattan,"225 WEST   34 STREET, Manhattan, NY 10122",10122,,,,1900-01-01 00:00:00,40.751475507247,-73.991763676625
50186438,ESS-A-BAGEL,Manhattan,"10 MURRAY STREET, Manhattan, NY 10007",10007,,,,1900-01-01 00:00:00,40.713290370843,-74.007773474751
50173910,CHEFSCAPE,Manhattan,"203 HUDSON STREET, Manhattan, NY 10013",10013,,,,1900-01-01 00:00:00,40.723316993613,-74.007983896869
50179191,OPENAI NYC CAFE,Manhattan,"295 LAFAYETTE STREET, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.724530380047,-73.995760844883
50180335,SOJOURN SOCIAL,Manhattan,"1708 2 AVENUE, Manhattan, NY 10128",10128,,,,1900-01-01 00:00:00,40.779516562069,-73.950532279998
50185687,JOE & THE JUICE,Manhattan,"114 10 AVENUE, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.74413885779,-74.006737737003
50176203,ARITZIA,Manhattan,"115 5 AVENUE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.738888009543,-73.991501812879
50183812,GUAC TIME,Manhattan,"1390 SAINT NICHOLAS AVENUE, Manhattan, NY 10033",10033,,,,1900-01-01 00:00:00,40.84832748517,-73.934439613645
50178956,ACCENTURE,Manhattan,"395 9 AVENUE, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.752271747319,-73.997123388043
40948099,NEW WORLD COFFEE,Manhattan,"1246 LEXINGTON AVENUE, Manhattan, NY 10028",10028,,,,1900-01-01 00:00:00,40.778080774605,-73.956624609468
50175125,LENLEN,Manhattan,"40 EAST   20 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.738857610166,-73.989058814617
50186377,COOLBEAN,Manhattan,"85 10 AVENUE, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.743051881572,-74.007545997501
50162613,"TREAT YOURSELF JERK, LLC",Manhattan,"1802 65TH ST TRANSVERSE, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50177683,POPUP BAGELS,Manhattan,"315 GREENWICH STREET, Manhattan, NY 10013",10013,,,,1900-01-01 00:00:00,40.716998308072,-74.010800502648
50159845,LUME WEST VILLAGE,Manhattan,"259 WEST    4 STREET, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.735287147851,-74.003258363761
50188074,MOMO SUSHI,Manhattan,"239 PARK AVE S, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.737924286365,-73.988016106288
50148904,SIP & SIZZLE,Manhattan,"1599 YORK AVENUE, Manhattan, NY 10028",10028,,,,1900-01-01 00:00:00,40.774942613332,-73.947849453599
50178035,BEATBOX,Manhattan,"248 WEST   14 STREET, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.739129858337,-74.001086184136
50175163,NEW ONE FABENE PIZZA & PASTA.,Manhattan,"2309 ADAM CLAYTON POWELL JR BOULEVARD, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50187969,NETFLIX,Manhattan,"888 BROADWAY, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.738207147955,-73.989560508211
50165012,PAVIN86,Manhattan,"1663 1 AVENUE, Manhattan, NY 10028",10028,,,,1900-01-01 00:00:00,40.777237798059,-73.949118601091
50178340,BOX AND GO,Manhattan,"219 EAST   85 STREET, Manhattan, NY 10028",10028,,,,1900-01-01 00:00:00,40.777876581518,-73.953851730387
50149750,JUICE NURSE,Manhattan,"2855 FREDERICK DOUGLASS BOULEVARD, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50185462,"SLBURGER12, LLC",Manhattan,"141 2 AVENUE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.729011967126,-73.987379092983
50178682,STREET VEGAN LLC,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50173344,EARTHBAR,Manhattan,"1 PARK AVENUE, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.74606173293,-73.982070676227
50183723,SOFT HOURS TEA HOUSE,Manhattan,"119 HESTER STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.716644549255,-73.993358844556
50172532,HELLO HELLO BAR AND CAFE,Manhattan,"151 WEST   26 STREET, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.745420638136,-73.992872368724
50180200,GNIHTON,Manhattan,"528 EAST   11 STREET, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.728091588987,-73.980985918207
50187621,ROMAINE EMPIRE INC FARMER'S FRIDGE,Manhattan,"7 WEST   34 STREET, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.748683418484,-73.985137706937
50182206,SPRINGBONE,Manhattan,"541 COLUMBUS AVENUE, Manhattan, NY 10024",10024,,,,1900-01-01 00:00:00,40.786577842217,-73.972089292006
50144821,CHRISTMAS IN NEW YORK,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50185947,KILWINS,Manhattan,"1600 BROADWAY, Manhattan, NY 10019",10019,,,,1900-01-01 00:00:00,40.760343102519,-73.984712755771
50181564,COFFEE PROJECT NY,Manhattan,"840 9 AVENUE, Manhattan, NY 10019",10019,,,,1900-01-01 00:00:00,40.766551990714,-73.986689647167
50183786,TAMARINDO,Manhattan,"4250 BROADWAY, Manhattan, NY 10033",10033,,,,1900-01-01 00:00:00,40.849898358602,-73.936010418476
50187679,KISS 1415 CORP,Manhattan,"1415 2 AVENUE, Manhattan, NY 10021",10021,,,,1900-01-01 00:00:00,40.769923709246,-73.957554169452
50181065,MADDIES BOBA LAB,Manhattan,"1 PENN PLAZA, Manhattan, NY 10119",10119,,,,1900-01-01 00:00:00,40.751091318302,-73.992925898182
50182530,CHUNG DDUK,Manhattan,"11 WEST   32 STREET, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.747407223937,-73.986090778063
50182610,"RA @ CITADEL FLS 17, 19, 21",Manhattan,"660 5 AVENUE, Manhattan, NY 10103",10103,,,,1900-01-01 00:00:00,40.760135931218,-73.976861645763
50154157,ROBERTA'S,Manhattan,"1 PENN PLAZA, Manhattan, NY 10119",10119,,,,1900-01-01 00:00:00,40.751091318302,-73.992925898182
50175276,WHOOPIE COMPANY,Manhattan,"42W 42ND ST, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50159531,FIVE BELOW #8220,Manhattan,"1175 3 AVENUE, Manhattan, NY 10065",10065,,,,1900-01-01 00:00:00,40.767394700431,-73.96229948901
50179335,GOLDEN STEER AT ONE FIFTH,Manhattan,"1 5 AVENUE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.731905593319,-73.996586649954
50149246,L'ARTIGIANO GELATO,Manhattan,"10 COLUMBUS CIRCLE, Manhattan, NY 10019",10019,,,,1900-01-01 00:00:00,40.767808491195,-73.982266967297
50184641,T.A.N.Y EAST 59TH STREET LLC,Manhattan,"241 EAST   59 STREET, Manhattan, NY 10022",10022,,,,1900-01-01 00:00:00,40.761137686046,-73.965587946278
50162880,LINCOLN CENTER BAR EVENTS,Manhattan,"132 WEST   65 STREET, Manhattan, NY 10023",10023,,,,1900-01-01 00:00:00,40.773473821016,-73.983290821654
50186370,DÄN BAKERY & CAFÉ,Manhattan,"1431 YORK AVENUE, Manhattan, NY 10021",10021,,,,1900-01-01 00:00:00,40.769342350878,-73.951937025046
50160850,CRUMBL COOKIES,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50174585,IO&TE LLC,Manhattan,"196 STANTON STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.719799971877,-73.983048195125
50187424,SIMO PIZZA HUDSON SQUARE LLC,Manhattan,"350 HUDSON STREET, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.727541236371,-74.007273637731
50167380,ZIEGFELD BALLROOM,Manhattan,"141 WEST   54 STREET, Manhattan, NY 10019",10019,,,,1900-01-01 00:00:00,40.763004799252,-73.980033733133
50187091,Jerk house,Manhattan,"2 WEST  125 STREET, Manhattan, NY 10027",10027,,,,1900-01-01 00:00:00,40.806501954102,-73.942503783219
50185644,SUSHI-KOBASHI,Manhattan,"211 7 AVENUE, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.743584543838,-73.995997810432
50182854,BUFFALO WILD WINGS GO,Manhattan,"2907 BROADWAY, Manhattan, NY 10025",10025,,,,1900-01-01 00:00:00,40.806338133425,-73.965127405919
50184798,AFTER EDEN,Manhattan,"162 ORCHARD STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.721030326765,-73.988729853234
50169168,HUDSON YARDS CATERING LLC,Manhattan,"1 EAST   70 STREET, Manhattan, NY 10021",10021,,,,1900-01-01 00:00:00,40.771046887135,-73.967748999106
50126972,MASALA CORP,Manhattan,"1802 65TH ST, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50183393,BENNIEBOP LLC,Manhattan,"805 3 AVENUE, Manhattan, NY 10022",10022,,,,1900-01-01 00:00:00,40.755498696318,-73.970979817697
50170875,DUNKIN/SPIRIT OF AMERICA SI FERRY,Manhattan,"4 SOUTH STREET, Manhattan, NY 10004",10004,,,,1900-01-01 00:00:00,40.701687901075,-74.011631125861
50180010,NEFIS LLC,Manhattan,"956 1 AVENUE, Manhattan, NY 10022",10022,,,,1900-01-01 00:00:00,40.755455853216,-73.964988110827
50169159,SAIGON PROJECT INC.,Manhattan,"17 WAVERLY PLACE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.730162583278,-73.994436313351
50144113,SEAPARK NY CORP,Manhattan,"42 BROADWAY, Manhattan, NY 10004",10004,,,,1900-01-01 00:00:00,40.706263297358,-74.012908734166
50185576,ROMAEE LLC,Manhattan,"57 7 AVENUE SOUTH, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.731524052598,-74.003983421556
50187190,NEPITA ICE CREAM LLC,Manhattan,"15 8 AVENUE, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.73772445083,-74.004636933759
50180599,ODO EAST VILLAGE,Manhattan,"536 EAST    5 STREET, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.72444966785,-73.983461903371
50180214,47TH TAVERN CORP,Manhattan,"13 EAST   47 STREET, Manhattan, NY 10017",10017,,,,1900-01-01 00:00:00,40.756318148683,-73.977758138015
50174997,TIME OUT MARKET (MANHATTAN) LLC,Manhattan,"124 EAST   14 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.733785220688,-73.988392116202
50180288,GB AUSTIN ST LLC,Manhattan,"88 ESSEX STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.718140053728,-73.988402066414
50186305,THE CONSULATE MURRAY HILL,Manhattan,"160 E 38TH ST PLAZA TERRACE, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.748413033027,-73.976721369511
50172129,CREPES LE BON,Manhattan,"221 AVENUE A, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.730081480586,-73.980606498425
50186389,BRASSERIE BOULUD,Manhattan,"20 WEST   64 STREET, Manhattan, NY 10023",10023,,,,1900-01-01 00:00:00,40.771423020243,-73.980334468222
50186750,SPIRIT OF AMERICA FERRY BOATS TAVERN,Manhattan,"4 SOUTH STREET, Manhattan, NY 10004",10004,,,,1900-01-01 00:00:00,40.701687901075,-74.011631125861
50178256,DELTA CHARLIE,Manhattan,"5 SPRING STREET, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.721110332952,-73.994217008002
50180722,CHOMPS ELYSEES LLC,Manhattan,"88 ESSEX STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.718140053728,-73.988402066414
50187068,RAHIS PIZZERIA,Manhattan,"4232B BROADWAY, Manhattan, NY 10033",10033,,,,1900-01-01 00:00:00,40.849300359371,-73.936647163102
50177598,CONSPIRACY CAFE,Manhattan,"215 1 AVENUE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.730510070598,-73.983182568505
50162539,BREEZY HILL ORCHARD/STONE RIDGE ORCHARD,Manhattan,"1 HERALD SQUARE, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750541907818,-73.987541021756
50166724,FRANCESCO SOHO,Manhattan,"470 BROOME STREET, Manhattan, NY 10013",10013,,,,1900-01-01 00:00:00,40.722611856427,-74.001511620991
50161001,MITSURU,Manhattan,"149 WEST    4 STREET, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.731515886104,-74.000559266544
50179569,SAUCE BOSS WINGS LLC,Manhattan,"1901 LEXINGTON AVENUE, Manhattan, NY 10035",10035,,,,1900-01-01 00:00:00,40.800061779922,-73.940548104603
50179445,HOU HOT POT & EXTREME JI CHINESE BBQ,Manhattan,"307 WEST   39 STREET, Manhattan, NY 10018",10018,,,,1900-01-01 00:00:00,40.755562451832,-73.991719855592
50184777,BY ANTIDOTE,Manhattan,"30 EAST   20 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.738928989386,-73.989221188693
50137994,CENTRAL PARK BOATHOUSE BANQUET HALL,Manhattan,"000 E 72ND ST, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50187782,THE ROCK CENTER CAFE,Manhattan,"1230 6 AVENUE, Manhattan, NY 10020",10020,,,,1900-01-01 00:00:00,40.758970183257,-73.98108896917
50188037,STREET BLENDS NYC 1 LLC,Manhattan,"302 MOTT STREET, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.725018871038,-73.994021845346
50135692,FAUZIA'S HEAVENLY DELIGHTS,Manhattan,"517 CLAYTON AVE, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50159003,PURPLE FETE LLC,Manhattan,"55 WATER STREET, Manhattan, NY 10041",10041,,,,1900-01-01 00:00:00,40.703590200178,-74.009781245549
50179773,SHIHOU 43 CORP.,Manhattan,"4 EAST   43 STREET, Manhattan, NY 10017",10017,,,,1900-01-01 00:00:00,40.754004742099,-73.980076144498
50160698,NO CHEWING ALLOWED,Manhattan,"20 UNION SQUARE WEST, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.736609791786,-73.990679378381
50177656,TEA AND MILK,Manhattan,"151 WEST   34 STREET, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750509164767,-73.989479170444
50178349,GOOD BAKLAVA LLC,Manhattan,"1 HERALD SQUARE, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750541907818,-73.987541021756
50181178,LIMO BAR,Manhattan,"33 AVENUE B, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.7225118046,-73.983065541094
50185130,CASA PIADA,Manhattan,"55 GREENWICH AVENUE, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.735822421138,-74.000678380207
50170706,FLUFFIES HOT CHICKEN,Manhattan,"171 MADISON AVENUE, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.747253147283,-73.983315468644
50187260,Caffe Toscana,Manhattan,"12 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.753771694179,-73.981613810986
50174837,COVE,Manhattan,"285 WEST HOUSTON STREET, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.72880380783,-74.007594890196
50167960,NEUHAUS INC,Manhattan,"4 PENN PLAZA, Manhattan, NY 10121",10121,,,,1900-01-01 00:00:00,40.750654836632,-73.991944239076
50173113,DANIEL DORADO,Manhattan,"20 BATTERY PLACE, Manhattan, NY 10004",10004,,,,1900-01-01 00:00:00,40.704945203679,-74.017467381633
50187757,PICKY BARISTA & BAGEL LLC,Manhattan,"431 WEST  121 STREET, Manhattan, NY 10027",10027,,,,1900-01-01 00:00:00,40.80984364737,-73.958312511105
50182466,FIRST RAY OPERATIONS (NEW YORK) LLC,Manhattan,"401 3 AVENUE, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.742196881629,-73.980678742022
50140915,DILLLI BISTRO,Manhattan,"178 CHURCH STREET, Manhattan, NY 10013",10013,,,,1900-01-01 00:00:00,40.715601489743,-74.007416621995
50173128,DESIGNERS COLLAB,Manhattan,"96 N 5TH ST, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50180924,APOLLO BAGELS,Manhattan,"19 WAVERLY PLACE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.730206503863,-73.994526512172
50164820,CAFE GALERIE,Manhattan,"168 THOMPSON STREET, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.72762380949,-74.000331932293
50184479,OYISHI SUSHI 80 INC.,Manhattan,"230 EAST   80 STREET, Manhattan, NY 10075",10075,,,,1900-01-01 00:00:00,40.774608416065,-73.955984208158
50186162,RA @ HARRY POTTER NY,Manhattan,"935 BROADWAY, Manhattan, NY 10010",10010,,,,1900-01-01 00:00:00,40.740364522698,-73.989459126612
50180423,L'ARTISTA ITILIAN KITCHEN AND BAR,Manhattan,"142 HAMILTON PLACE, Manhattan, NY 10031",10031,,,,1900-01-01 00:00:00,40.82429900582,-73.948565786336
50183271,FREDDY'S PIZZA,Manhattan,"2527 BROADWAY, Manhattan, NY 10025",10025,,,,1900-01-01 00:00:00,40.793588052035,-73.972570289171
50178536,BUDDY BUDDY,Manhattan,"340 BOWERY, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.726080966456,-73.991914750195
50161351,CRUMBL,Manhattan,"151 WEST   34 STREET, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750509164767,-73.989479170444
50185120,MR. WU DIM SUM & TEA,Manhattan,"126 UNIVERSITY PLACE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.734806585203,-73.992054412996
50188047,CHUBBY BOWLS LLC,Manhattan,"809 BROADWAY, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.732797356225,-73.991213933366
50183899,MCDONALD'S,Manhattan,"148 WEST  125 STREET, Manhattan, NY 10027",10027,,,,1900-01-01 00:00:00,40.808538128606,-73.947335359849
50177003,"BENTOME, INC",Manhattan,"695 PARK AVENUE, Manhattan, NY 10065",10065,,,,1900-01-01 00:00:00,40.768965667969,-73.965367273369
50162186,TRUE HONEY TEAS LLC,Manhattan,"1 HERALD SQUARE, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750541907818,-73.987541021756
50181961,HUDSON RIVER - 4 WORLD TRADE CENTER,Manhattan,"150 GREENWICH STREET, Manhattan, NY 10007",10007,,,,1900-01-01 00:00:00,40.710504009675,-74.012523606424
50125945,WARA,Manhattan,"67 1 AVENUE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.725328443105,-73.986950460906
50146907,"GO NEW YORK TOURS, INC",Manhattan,"307 WEST   38 STREET, Manhattan, NY 10018",10018,,,,1900-01-01 00:00:00,40.754939423312,-73.992174723398
50161245,BANI L 27 CORP,Manhattan,"600 WEST  204 STREET, Manhattan, NY 10034",10034,,,,1900-01-01 00:00:00,40.865235486863,-73.921982097396
50182726,GOLDEN BULL HANDMADE NOODLES,Manhattan,"47 BROADWAY, Manhattan, NY 10006",10006,,,,1900-01-01 00:00:00,40.706436231226,-74.0127897431
50173204,AVENUE BREW,Manhattan,"1560 BROADWAY, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.758852715863,-73.98484304683
50183377,NORTH DUMPLING,Manhattan,"23 ESSEX STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.715365231181,-73.98985989773
40908813,UNION COFFEE,Manhattan,"137 AVENUE C, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.725041651473,-73.978165476928
50178728,BEL FRIES FOODS LLC,Manhattan,"1 HERALD SQUARE, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750541907818,-73.987541021756
50139638,STONED PIZZA,Manhattan,"302 BROOME STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.718727756026,-73.992211458718
50183579,PURE GREEN,Manhattan,"2041 BROADWAY, Manhattan, NY 10023",10023,,,,1900-01-01 00:00:00,40.777494763681,-73.98246657551
50161190,375 CHICKEN 'N FRIES,Manhattan,"310 WEST   14 STREET, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.740112437943,-74.003413772109
50187798,TACOS HEAVEN CORP.,Manhattan,"3887 BROADWAY, Manhattan, NY 10032",10032,,,,1900-01-01 00:00:00,40.837443388988,-73.942411888754
50172230,Sweet Passion Bar & Grill,Manhattan,"500 WEST  145 STREET, Manhattan, NY 10031",10031,,,,1900-01-01 00:00:00,40.825391166944,-73.948019333313
50180782,LOKL CAFE SOHO,Manhattan,"38 GRAND STREET, Manhattan, NY 10013",10013,,,,1900-01-01 00:00:00,40.722639234114,-74.004282326627
50164003,CAFECITO,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50180125,SALAH HASSAN,Manhattan,"4127 BROADWAY, Manhattan, NY 10033",10033,,,,1900-01-01 00:00:00,40.845760707069,-73.938591476158
50168849,FLOWING SPACE,Manhattan,"16 CLINTON STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.720832161291,-73.98414463914
50172390,HUBANI,Manhattan,"180 1 AVENUE, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.729269560829,-73.984052422641
50176334,TASHCA NYC,Manhattan,"151 ELIZABETH STREET, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.720350072924,-73.995086497252
