restaurant_id,name,cuisine,address,zipcode,inspection_grade,inspection_score,lat,lon,pluto_bbl,pluto_address,pluto_zipcode,pluto_landuse,pluto_lotarea,pluto_bldgarea,pluto_comarea,pluto_retailarea,pluto_commercial_area_proxy,restaurant_count_in_bbl,raw_estimated_area_sqft,estimated_area_sqft,match_distance_m,match_quality
50161004,LA LA BAKESHOP,Asian/Asian Fusion,"73 2 AVENUE, MANHATTAN, NY 10003",10003,N,17.0,40.726377186663,-73.989295384543,1004600040.0,73 2 AVENUE,10003.0,,1854.0,8075.0,1200.0,1200.0,1200.0,4,240.0,240.0,25.778957574721506,good
50152811,SPRINGBONE KITCHEN,Other,"38 EAST   23 STREET, MANHATTAN, NY 10010",10010,A,13.0,40.740652526048,-73.987499574155,1008510053.0,32 EAST 23 STREET,10010.0,5.0,2765.0,4688.0,4688.0,4688.0,4688.0,4,586.0,586.0,28.902371774342193,good
50162260,LIFESTYLE 1104 JUICES,"Juice, Smoothies, Fruit Salads","411 WEST   35 STREET, MANHATTAN, NY 10001",10001,A,12.0,40.754289124036,-73.996350886944,1007327501.0,441 NINTH AVENUE,10001.0,5.0,39779.0,512974.0,512974.0,0.0,512974.0,1,25648.7,8000.0,41.843146103680894,good
50146477,PUTTERY,American,"446 WEST   14 STREET, MANHATTAN, NY 10014",10014,A,13.0,40.741783811569,-74.007387069229,1006460014.0,446 WEST 14 STREET,10014.0,5.0,5162.0,15416.0,15416.0,3877.0,15416.0,1,4624.8,4624.8,29.267147175440904,good
50161416,HE HE CHA,Coffee/Tea,"42 UNIVERSITY PLACE, MANHATTAN, NY 10003",10003,N,18.0,40.73233642364,-73.994161906741,1005670019.0,40 UNIVERSITY PLACE,10003.0,3.0,10600.0,101606.0,5721.0,5721.0,5721.0,5,572.1,572.1,24.63902265244683,good
50162111,MANJUL,Coffee/Tea,"31 HOWARD STREET, MANHATTAN, NY 10013",10013,A,13.0,40.719642025064,-74.000840553546,1002090008.0,33 HOWARD STREET,10013.0,4.0,2500.0,4995.0,2370.0,2370.0,2370.0,1,1896.0,1896.0,21.143954460514795,good
50165188,QQ BOBA TEA HOUSE,Coffee/Tea,"533 3 AVENUE, MANHATTAN, NY 10016",10016,N,8.0,40.746689458539,-73.977400465399,1009160005.0,533 3 AVENUE,10016.0,4.0,2467.0,11394.0,3200.0,3200.0,3200.0,2,800.0,800.0,28.051892508679423,good
50153443,AMAZON JFK25,American,"1440 BROADWAY, MANHATTAN, NY 10018",10018,,,40.754604065687,-73.986760622884,1009930008.0,1435 BROADWAY,10018.0,5.0,3250.0,22855.0,22855.0,22855.0,22855.0,9,761.8333333333334,761.8333333333334,25.380505307864592,good
50161186,ANGELINA BAKERY NOMAD,Bakery Products/Desserts,"42 WEST   28 STREET, MANHATTAN, NY 10001",10001,A,12.0,40.745535645923,-73.989357255146,1008290063.0,34 WEST 28 STREET,10001.0,5.0,2716.0,14606.0,9764.0,2500.0,9764.0,1,4882.0,4882.0,22.47048841319318,good
50118487,FIVE GUYS,Hamburgers,"80 MAIDEN LANE, MANHATTAN, NY 10038",10038,A,13.0,40.707109178993,-74.007329109219,1000420036.0,90 MAIDEN LANE,10005.0,5.0,6881.0,33529.0,33529.0,6000.0,33529.0,2,5029.349999999999,5029.349999999999,26.022383377782923,good
50138292,MOON KEE,Chinese,"2642 BROADWAY, MANHATTAN, NY 10025",10025,N,24.0,40.797386082114,-73.969769607672,1018720020.0,2642 BROADWAY,10025.0,5.0,2250.0,6525.0,6525.0,1600.0,6525.0,2,1631.25,1631.25,34.035488856791176,good
50148707,H&H BAGELS,Bagels/Pretzels,"1 PENN PLZ LIRR CONCOURSE, MANHATTAN, NY 10119",10119,A,10.0,40.751091318302,-73.992925898182,1007830070.0,250 WEST 34 STREET,10001.0,5.0,127966.0,2689635.0,2689635.0,216912.0,2689635.0,19,7077.986842105263,7077.986842105263,50.263043264078874,acceptable
50141122,ALLURE,Asian/Asian Fusion,"2175 BROADWAY, MANHATTAN, NY 10024",10024,A,8.0,40.782245681821,-73.980898175625,1011680056.0,2175 BROADWAY,10024.0,5.0,13575.0,121147.0,12000.0,12000.0,12000.0,4,900.0,900.0,43.18087338724825,good
50157833,PRET A MANGER,Soups/Salads/Sandwiches,"420 7 AVENUE, MANHATTAN, NY 10001",10001,A,2.0,40.750459889749,-73.991016698009,1008090003.0,425 7 AVENUE,10001.0,4.0,1172.0,4373.0,4373.0,3114.0,4373.0,3,728.8333333333334,728.8333333333334,24.60628834828444,good
50134859,PLAYA BOWLS,"Juice, Smoothies, Fruit Salads","1350 BROADWAY, MANHATTAN, NY 10018",10018,A,10.0,40.751299474238,-73.987656375428,1008117502.0,1333 BROADWAY,10018.0,5.0,28498.0,276762.0,276762.0,59981.0,276762.0,1,13838.1,8000.0,42.96715005746327,good
50113567,"AUNTIE ANN KIOSK 1, 2, 3",Hotdogs/Pretzels,"2 PENN PLAZA, MANHATTAN, NY 10121",10121,B,17.0,40.750009774218,-73.991345194031,1008090001.0,421 7 AVENUE,10001.0,5.0,5446.0,67114.0,67114.0,8500.0,67114.0,11,915.1909090909091,915.1909090909091,66.78339352545731,acceptable
50071506,ST. TROPEZ,French,"302 WEST    4 STREET, MANHATTAN, NY 10014",10014,B,27.0,40.73699163099,-74.003760024616,1006240053.0,51 BANK STREET,10014.0,4.0,2910.0,15450.0,1500.0,1500.0,1500.0,1,1200.0,1200.0,12.180874179461068,good
50048645,GREGORYS COFFEE,Coffee/Tea,"1273 1 AVENUE, MANHATTAN, NY 10065",10065,A,12.0,40.765608971091,-73.957607470245,1014430030.0,1279 1 AVENUE,10065.0,4.0,5800.0,23575.0,4640.0,4640.0,4640.0,4,580.0,580.0,28.533415537112955,good
50137584,JAZBA,Indian,"207 2 AVENUE, MANHATTAN, NY 10003",10003,N,21.0,40.731542423074,-73.985534835594,1004680034.0,207 2 AVENUE,10003.0,4.0,2860.0,10803.0,2688.0,2688.0,2688.0,1,2150.4,2150.4,31.996754135278728,good
50160913,ONE FIFTY FRESH PIZZA,Pizza,"473 LEXINGTON AVENUE, MANHATTAN, NY 10017",10017,A,5.0,40.753833416524,-73.974290351966,1013000050.0,140 EAST 46 STREET,10017.0,4.0,15063.0,131175.0,5000.0,5000.0,5000.0,2,1250.0,1250.0,33.15976486088296,good
50159594,RAMEN ISHIDA CHELSEA,Japanese,"104 8 AVENUE, MANHATTAN, NY 10011",10011,N,19.0,40.740576337878,-74.001905374494,1007650001.0,102 8 AVENUE,10011.0,4.0,19307.0,102046.0,19000.0,19000.0,19000.0,11,518.1818181818181,518.1818181818181,35.81328572987205,good
40783903,ALICE,Italian,"126 WEST   13 STREET, MANHATTAN, NY 10011",10011,B,27.0,40.737057554352,-73.99830040945,1006087506.0,118 WEST 13TH STREET,10011.0,3.0,6453.0,25972.0,455.0,0.0,455.0,1,364.0,364.0,22.835267146070304,good
50159890,TIKAL MAYAN,Latin American,"1393A 2 AVENUE, MANHATTAN, NY 10021",10021,A,12.0,40.769256910152,-73.958034755906,1014270024.0,1391 2 AVENUE,10021.0,4.0,2038.0,8425.0,1400.0,1400.0,1400.0,4,280.0,280.0,30.440599683742942,good
50011059,PARDON MY FRENCH,French,"103 AVENUE B, MANHATTAN, NY 10009",10009,A,13.0,40.724822636463,-73.981376497697,1004020037.0,104 AVENUE B,10009.0,4.0,1290.0,4460.0,1040.0,1040.0,1040.0,1,832.0,832.0,20.021336045862146,good
50160179,JULLIARD DIAMOND COFFEE BAR,Coffee/Tea,"60 LINCOLN CENTER PLAZA, MANHATTAN, NY 10023",10023,A,10.0,40.773619336267,-73.983590453295,1011370010.0,1945 BROADWAY,10023.0,8.0,98581.0,360120.0,360120.0,0.0,360120.0,4,4501.5,4501.5,41.43644600511543,good
50156548,8 KEALOHA JAPANESE CUISINE & SUSHI,Japanese,"330 EAST   53 STREET, MANHATTAN, NY 10022",10022,A,2.0,40.756383973079,-73.966294268717,1013450044.0,318 EAST 53 STREET,10022.0,2.0,1841.0,4207.0,0.0,0.0,1262.1,1,1009.68,1009.68,24.10363057156946,good
40909191,THE TRAILER PARK LOUNGE,American,"271 WEST   23 STREET, MANHATTAN, NY 10011",10011,A,12.0,40.744874624395,-73.997488207317,1007720071.0,248 WEST 23 STREET,10011.0,3.0,2469.0,13719.0,2286.0,2286.0,2286.0,2,914.4000000000001,914.4000000000001,30.56252948185157,good
50155703,JUST SALAD,Salads,"300 PARK AVENUE, MANHATTAN, NY 10022",10022,A,7.0,40.756795007987,-73.974271156741,1012850036.0,300 PARK AVENUE,10017.0,5.0,34050.0,645483.0,645483.0,32086.0,645483.0,5,6454.83,6454.83,46.36399918525717,good
50147420,ANIMO!,Mexican,"1004 2 AVENUE, MANHATTAN, NY 10022",10022,N,16.0,40.756845320002,-73.967077306472,1013270021.0,1003 2 AVENUE,10022.0,5.0,1561.0,5975.0,5975.0,5975.0,5975.0,2,1493.75,1493.75,24.87837745793263,good
40672603,FAILTE,Irish,"531 2 AVENUE, MANHATTAN, NY 10016",10016,A,11.0,40.741946612866,-73.977932564941,1009350005.0,530 2 AVENUE,10016.0,4.0,5875.0,28431.0,2600.0,2600.0,2600.0,1,2080.0,2080.0,25.935693764302123,good
50153619,GANGNAM KOREAN BBQ & HOT POT,Asian/Asian Fusion,"125 DIVISION STREET, MANHATTAN, NY 10002",10002,B,20.0,40.714440388142,-73.991645624431,1002940028.0,136 DIVISION STREET,10002.0,4.0,1597.0,6750.0,2100.0,2100.0,2100.0,3,560.0,560.0,15.821153739731555,good
50148767,CAFE AROMA,Other,"1875 BROADWAY, MANHATTAN, NY 10023",10023,A,5.0,40.770311689819,-73.982143548622,1011147502.0,62 WEST 62 STREET,10023.0,4.0,17800.0,139123.0,16582.0,7567.0,16582.0,1,4974.599999999999,4974.599999999999,47.299442554805616,good
50160851,BAGEL PUB,Bagels/Pretzels,"1385 BROADWAY, MANHATTAN, NY 10018",10018,A,10.0,40.752605951145,-73.987389042871,1008130050.0,1384 BROADWAY,10018.0,5.0,7989.0,204034.0,204034.0,4380.0,204034.0,4,2550.425,2550.425,30.67621444305545,good
50134932,PARADISE LOST,American,"100 2 AVENUE, MANHATTAN, NY 10003",10003,A,13.0,40.72723349088,-73.98864220959,1004470008.0,102 2 AVENUE,10003.0,4.0,1272.0,6440.0,1288.0,1288.0,1288.0,2,515.2,515.2,22.040079726973964,good
50039368,GOODNIGHT SONNY,American,"134 1 AVENUE, MANHATTAN, NY 10009",10009,A,13.0,40.727669518523,-73.98521817883,1004360060.0,85 ST MARKS PLACE,10009.0,4.0,1477.0,7385.0,1477.0,1477.0,1477.0,3,393.86666666666673,393.86666666666673,17.328892594753004,good
50155044,SANTI,Italian,"520 MADISON AVENUE, MANHATTAN, NY 10022",10022,A,12.0,40.760099808132,-73.974768017407,1012890008.0,9 EAST 53 STREET,10022.0,4.0,2008.0,9440.0,9440.0,5664.0,9440.0,3,1573.3333333333333,1573.3333333333333,22.865282488034094,good
50096311,JERK OFF THE GRILL,Caribbean,"354 EAST   78 STREET, MANHATTAN, NY 10075",10075,A,2.0,40.772107281188,-73.954288989296,1014520038.0,334 EAST 78 STREET,10075.0,4.0,4087.0,16440.0,1500.0,1500.0,1500.0,1,1200.0,1200.0,23.401269625519888,good
50161463,CHOP'T,Salads,"1327 YORK AVENUE, MANHATTAN, NY 10021",10021,A,5.0,40.766019439943,-73.954361774656,1014820001.0,505 EAST 70 STREET,10021.0,8.0,24956.0,595492.0,248820.0,6245.0,248820.0,5,2488.2,2488.2,41.479729431252146,good
40592117,THE OTHEROOM,American,"143 PERRY STREET, MANHATTAN, NY 10014",10014,A,12.0,40.734872456791,-74.007985286781,1006330034.0,143 PERRY STREET,10014.0,4.0,864.0,2839.0,400.0,400.0,400.0,1,320.0,320.0,12.70340911375342,good
50111343,TACO BELL,Mexican,"1266 1 AVENUE, MANHATTAN, NY 10065",10065,A,9.0,40.765370233151,-73.957759243328,1014430024.0,1267 1 AVENUE,10065.0,4.0,1838.0,7375.0,1475.0,1475.0,1475.0,1,1180.0,1180.0,27.55021807028324,good
50155090,MIKAKU,Japanese,"85 KENMARE STREET, MANHATTAN, NY 10012",10012,A,11.0,40.72123943726,-73.996767578975,1004810032.0,86 KENMARE STREET,10012.0,4.0,4250.0,21463.0,3040.0,3040.0,3040.0,2,760.0,760.0,18.65342026994476,good
50153998,SMACKING BURGER,Hamburgers,"63 8 AVENUE, MANHATTAN, NY 10014",10014,A,12.0,40.739028264079,-74.003146681452,1006290042.0,65 8 AVENUE,10014.0,4.0,1806.0,6220.0,1500.0,1500.0,1500.0,1,1200.0,1200.0,27.539594057278624,good
50161350,POKE BOWL,Hawaiian,"127 FULTON STREET, MANHATTAN, NY 10038",10038,A,13.0,40.710062545132,-74.007426824347,1000780045.0,120 FULTON STREET,10038.0,4.0,2058.0,7800.0,3974.0,2060.0,3974.0,3,662.3333333333334,662.3333333333334,20.60983297931317,good
50164597,MIRE STAR,Seafood,"3640 BROADWAY, MANHATTAN, NY 10031",10031,N,22.0,40.829683959419,-73.948059328904,1020820001.0,3640 BROADWAY,10031.0,4.0,10000.0,44922.0,4000.0,4000.0,4000.0,1,2000.0,2000.0,37.940966630887345,good
50104174,STARBUCKS (BNY MELLON),Coffee/Tea,"240 E GREENWICH ST, MANHATTAN, NY 10007",10007,A,13.0,40.714047602658,-74.011611647628,1001270001.0,30 WEST BROADWAY,10007.0,8.0,28981.0,331000.0,331000.0,0.0,331000.0,4,4137.5,4137.5,47.751817736502055,good
50151130,THE CLOUD ONE DELI,American,"133 GREENWICH STREET, MANHATTAN, NY 10006",10006,A,12.0,40.709460951991,-74.012930997635,1000520010.0,137 GREENWICH STREET,10006.0,3.0,3795.0,18319.0,3840.0,3840.0,3840.0,4,480.0,480.0,23.828680016325638,good
41711530,GALLAGHER'S,American,"228 WEST   52 STREET, MANHATTAN, NY 10019",10019,A,10.0,40.762903825253,-73.983719449238,1010240015.0,1675 BROADWAY,10019.0,5.0,23900.0,762619.0,762619.0,4042.0,762619.0,2,19065.475000000002,8000.0,26.475331956015086,good
50154076,CHAOTIC GOOD CAFE,Coffee/Tea,"200 WEST   84 STREET, MANHATTAN, NY 10024",10024,N,22.0,40.786449765909,-73.976206068186,1012310036.0,494 AMSTERDAM AVENUE,10024.0,4.0,2673.0,12625.0,3100.0,3100.0,3100.0,1,1550.0,1550.0,13.715502266349551,good
50153415,UTOPIA BAGELS,Bagels/Pretzels,"120 EAST   34 STREET, MANHATTAN, NY 10016",10016,A,10.0,40.74665432138,-73.980359852787,1008900011.0,115 EAST 34 STREET,10016.0,4.0,13133.0,164073.0,8586.0,8586.0,8586.0,2,2146.5,2146.5,31.064129644510043,good
50161357,STARBUCKS COFFEE #14498,Coffee/Tea,"2370 BROADWAY, MANHATTAN, NY 10024",10024,A,7.0,40.788686728537,-73.976158318988,1012347501.0,2373 BROADWAY,10024.0,4.0,30349.0,478400.0,66400.0,31600.0,66400.0,1,9960.0,8000.0,50.58947993184219,acceptable
50138725,INCREPEABLE,Other,"1654 3 AVENUE, MANHATTAN, NY 10128",10128,A,12.0,40.782999828351,-73.95093772206,1015210040.0,1656 3 AVENUE,10128.0,4.0,5221.0,20831.0,1375.0,1375.0,1375.0,1,1100.0,1100.0,27.673908416974907,good
50158686,CAFE @ THE TERRACE,Coffee/Tea,"40 WEST   57 STREET, MANHATTAN, NY 10019",10019,N,7.0,40.763530882645,-73.975351518392,1012720056.0,28 WEST 57 STREET,10019.0,5.0,5020.0,34300.0,34300.0,5200.0,34300.0,4,2572.5,2572.5,39.24226413966663,good
50161984,ANGELINA'S BAKERY,Bakery Products/Desserts,"7 TIMES SQUARE, MANHATTAN, NY 10036",10036,A,13.0,40.755907817312,-73.986680953809,1009950001.0,1475 BROADWAY,10036.0,5.0,3475.0,150125.0,150125.0,140669.0,150125.0,4,1876.5625,1876.5625,34.506818333185834,good
50159928,THE CLUB @ 9 WEST,American,"9 WEST   57 STREET, MANHATTAN, NY 10019",10019,A,2.0,40.763248016082,-73.97463325396,1012730031.0,3 WEST 57 STREET,10019.0,5.0,5020.0,58001.0,58001.0,5000.0,58001.0,3,2900.0499999999997,2900.0499999999997,30.109212673511543,good
50158483,PAPER SONS CAFE,Coffee/Tea,"10 MOTT STREET, MANHATTAN, NY 10013",10013,A,3.0,40.713976819174,-73.998701401467,1001620006.0,10 MOTT STREET,10013.0,4.0,726.0,2911.0,2097.0,1283.0,2097.0,2,838.8000000000001,838.8000000000001,13.471469799661193,good
50129657,BLACK FOX COFFEE,Coffee/Tea,"550 MADISON AVENUE, MANHATTAN, NY 10022",10022,A,7.0,40.761082088223,-73.973251536579,1012910021.0,551 MADISON AVENUE,10022.0,5.0,7541.0,125495.0,125495.0,17365.0,125495.0,7,896.3928571428571,896.3928571428571,29.2480998494521,good
50087392,THE VIEW AT CENTERVIEW PARTNERS,American,"31 WEST   52 STREET, MANHATTAN, NY 10019",10019,A,4.0,40.760484727373,-73.977937228646,1012680021.0,25 WEST 52 STREET,10019.0,5.0,5493.0,75806.0,75806.0,0.0,75806.0,3,3790.2999999999997,3790.2999999999997,30.80570012179372,good
50056561,CHINATOWN TAI PAN BAKERY,Bakery Products/Desserts,"194 CANAL STREET, MANHATTAN, NY 10013",10013,A,12.0,40.716941162101,-73.998181880883,1002000016.0,196 CANAL STREET,10013.0,5.0,1875.0,10817.0,10817.0,1600.0,10817.0,1,3245.1,3245.1,24.472059317777056,good
50136221,ABITINO'S PIZZA,Pizza,"5 WEST   51 STREET, MANHATTAN, NY 10019",10019,A,11.0,40.759337262929,-73.97714347965,1012670034.0,640 5 AVENUE,10019.0,5.0,16673.0,277684.0,277684.0,50817.0,277684.0,4,3471.05,3471.05,25.223448124438974,good
50088348,KOZY FRESH,Coffee/Tea,"603 WEST  168 STREET, MANHATTAN, NY 10032",10032,A,13.0,40.841287660475,-73.940247287118,1021380108.0,4005 BROADWAY,10032.0,5.0,13500.0,64512.0,45577.0,11528.0,45577.0,3,4557.7,4557.7,24.64170901948886,good
40940279,STARBUCKS,Coffee/Tea,"2140 BROADWAY, MANHATTAN, NY 10023",10023,A,8.0,40.781175285326,-73.981245127655,1011677501.0,2138 BROADWAY,10023.0,4.0,10208.0,111600.0,4550.0,4550.0,4550.0,1,2275.0,2275.0,38.3053326115916,good
50128918,VEGAN GRILL,Jewish/Kosher,"1726 2 AVENUE, MANHATTAN, NY 10128",10128,A,13.0,40.780208022459,-73.950029860276,1015520051.0,1726 2 AVENUE,10128.0,4.0,1875.0,7901.0,1773.0,1773.0,1773.0,2,709.2,709.2,24.60800553388768,good
50153269,RED BEARD,Other,"194 1 AVENUE, MANHATTAN, NY 10009",10009,A,12.0,40.729837669358,-73.983640965027,1004390007.0,194 1 AVENUE,10009.0,4.0,1750.0,6820.0,1364.0,1364.0,1364.0,3,363.73333333333335,363.73333333333335,22.805961715618714,good
50108824,NY 99 CENTS FRESH PIZZA,Pizza,"12 PERRY STREET, MANHATTAN, NY 10014",10014,A,11.0,40.735825160996,-74.001259333522,1006130062.0,173 7 AVENUE SOUTH,10014.0,5.0,1450.0,2170.0,2170.0,2170.0,2170.0,1,1736.0,1736.0,15.831591316962259,good
40881627,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","117 WEST   72 STREET, MANHATTAN, NY 10023",10023,A,9.0,40.777667172079,-73.979390229126,1011430037.0,116 WEST 72 STREET,10023.0,3.0,5108.0,46843.0,3599.0,3599.0,3599.0,1,1799.5,1799.5,30.49683671330989,good
41456522,MAGNOLIA BAKERY,Bakery Products/Desserts,"107 EAST   42 STREET, MANHATTAN, NY 10017",10017,A,10.0,40.75186875587,-73.97706303867,1012967501.0,110 EAST 42 STREET,10017.0,5.0,25613.0,240827.0,240827.0,40471.0,240827.0,3,4013.7833333333333,4013.7833333333333,46.867968930640515,good
50139782,MIDTOWN BIKE CAFE,Coffee/Tea,"234 WEST   39 STREET, MANHATTAN, NY 10018",10018,,,40.754587876533,-73.989456867212,1007880064.0,230 WEST 39 STREET,10018.0,5.0,4016.0,59488.0,59488.0,6000.0,59488.0,1,8923.199999999999,8000.0,24.174651842697493,good
50083659,PIZZA CITY,Pizza,"1760 1 AVENUE, MANHATTAN, NY 10128",10128,A,9.0,40.780247788322,-73.946899247017,1015710002.0,1758 1 AVENUE,10128.0,4.0,2350.0,8835.0,1600.0,1600.0,1600.0,2,640.0,640.0,27.732209961243647,good
50150285,GIGI'S DOUGHNUTS,Bakery Products/Desserts,"1 EAST  118 STREET, MANHATTAN, NY 10035",10035,N,17.0,40.801870167292,-73.945260143617,1017450001.0,1461 5 AVENUE,10035.0,4.0,2110.0,9672.0,1934.0,1934.0,1934.0,1,1547.2,1547.2,12.559150671231325,good
50081134,OKI POKE & RAMEN,Hawaiian,"135 EAST   45 STREET, MANHATTAN, NY 10017",10017,A,13.0,40.753202112836,-73.9742508937,1013000122.0,131 EAST 45 STREET,10017.0,4.0,1950.0,7036.0,1855.0,1855.0,1855.0,4,371.0,371.0,17.583746626767446,good
50125635,CAFFE VENTO,Coffee/Tea,"555 WEST   38 STREET, MANHATTAN, NY 10018",10018,A,7.0,40.75797264725,-73.999328612555,1007090066.0,550 WEST 38 STREET,10018.0,5.0,4937.0,10000.0,10000.0,10000.0,10000.0,2,2500.0,2500.0,30.970075733766496,good
50129875,OLLE,Korean,"11 EAST   30 STREET, MANHATTAN, NY 10016",10016,A,6.0,40.745581895517,-73.985589518513,1008600010.0,11 EAST 30 STREET,10016.0,4.0,1820.0,9807.0,2000.0,2000.0,2000.0,1,1600.0,1600.0,21.325420583051535,good
50095004,251 GINZA SUSHI,Japanese,"251 EAST   35 STREET, MANHATTAN, NY 10016",10016,A,9.0,40.745786188941,-73.976198993563,1009160022.0,235 EAST 35 STREET,10016.0,4.0,1975.0,3660.0,915.0,0.0,915.0,1,732.0,732.0,23.594633925332424,good
50037372,EMPANADAS MONUMENTAL,Spanish,"3772 BROADWAY, MANHATTAN, NY 10032",10032,A,12.0,40.833860033534,-73.945009670295,1021150005.0,3770 BROADWAY,10032.0,4.0,12490.0,99076.0,4000.0,4000.0,4000.0,2,1000.0,1000.0,40.08082120300338,good
41008413,TU SONRISA,Latin American,"132 AUDUBON AVENUE, MANHATTAN, NY 10032",10032,A,12.0,40.842762433421,-73.936707626866,1021280035.0,141 AUDUBON AVENUE,10032.0,8.0,4000.0,4120.0,4120.0,0.0,4120.0,2,1030.0,1030.0,24.38694054365182,good
40849849,FAMOUS BEN'S PIZZA OF SOHO,Pizza,"177 SPRING STREET, MANHATTAN, NY 10012",10012,A,10.0,40.724832355221,-74.002511034367,1005020044.0,177 SPRING STREET,10012.0,4.0,1509.0,7545.0,600.0,600.0,600.0,1,480.0,480.0,18.63568083554173,good
50007238,BALZEM,Mediterranean,"202 MOTT STREET, MANHATTAN, NY 10012",10012,A,13.0,40.721373890009,-73.995548196848,1004790014.0,26 SPRING STREET,10012.0,4.0,4512.0,24034.0,4000.0,4000.0,4000.0,1,2000.0,2000.0,13.093010360795345,good
30191841,D.J. REYNOLDS,Irish,"351 WEST   57 STREET, MANHATTAN, NY 10019",10019,A,10.0,40.767325711553,-73.984310423617,1010480017.0,327 WEST 57 STREET,10019.0,4.0,5021.0,16708.0,5000.0,5000.0,5000.0,2,1250.0,1250.0,30.44775910579191,good
50124096,MR FRIED RICE,Asian/Asian Fusion,"135 WEST   50 STREET, MANHATTAN, NY 10020",10020,A,10.0,40.760367337647,-73.981532569014,1010027501.0,1251 AVENUE OF THE AMER,10020.0,5.0,98206.0,1793091.0,1793091.0,21637.0,1793091.0,12,7471.212500000001,7471.212500000001,44.63312118309348,good
41696471,MAISON HARLEM,French,"341 ST NICHOLAS AVENUE, MANHATTAN, NY 10027",10027,A,13.0,40.812083402629,-73.951436407901,1019540050.0,343 ST NICHOLAS AVENUE,10027.0,4.0,8278.0,39486.0,2643.0,2643.0,2643.0,2,1057.2,1057.2,29.598084934305888,good
50044559,CAPITAL ONE NYC,American,"299 PARK AVENUE, MANHATTAN, NY 10171",10171,A,12.0,40.756449218287,-73.974495081506,1012840033.0,280 PARK AVENUE,10017.0,5.0,24775.0,386166.0,386166.0,4459.0,386166.0,4,4827.075,4827.075,50.602420897392605,acceptable
50016388,FOUNDRY KITCHEN & BAR,American,"270 WEST   43 STREET, MANHATTAN, NY 10036",10036,A,13.0,40.757475252254,-73.98830856107,1010140055.0,250 WEST 43 STREET,10036.0,5.0,14500.0,238818.0,0.0,0.0,71645.4,2,5373.405,5373.405,22.964549100087414,good
50002488,COMMON GROUND NYC,American,"63 GANSEVOORT STREET, MANHATTAN, NY 10014",10014,A,10.0,40.739390384879,-74.007282153464,1006440060.0,57 GANSEVOORT STREET,10014.0,5.0,3740.0,24699.0,3741.0,3741.0,3741.0,3,623.5,623.5,23.012204991581335,good
50150308,MIKADO,Japanese,"800 LEXINGTON AVENUE, MANHATTAN, NY 10065",10065,N,18.0,40.763962436497,-73.966929377394,1013960057.0,800 LEXINGTON AVENUE,10065.0,4.0,1406.0,5237.0,2312.0,2312.0,2312.0,1,1849.6000000000001,1849.6000000000001,21.023513040861214,good
50153877,JACK'S COFFEE,Coffee/Tea,"19 BOND STREET, MANHATTAN, NY 10012",10012,A,13.0,40.72645162582,-73.993772771498,1005300056.0,24 BOND STREET,10012.0,3.0,2575.0,14290.0,2380.0,2380.0,2380.0,1,1904.0,1904.0,26.330593807446682,good
41012907,TOLOACHE,Mexican,"251 WEST   50 STREET, MANHATTAN, NY 10019",10019,A,13.0,40.761844528536,-73.985040903511,1010210052.0,224 WEST 50 STREET,10019.0,5.0,7532.0,47250.0,3000.0,3000.0,3000.0,2,1200.0,1200.0,24.184927017536552,good
40685858,DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE,Steakhouse,"1221 AVENUE OF THE AMERICAS, MANHATTAN, NY 10036",10036,A,12.0,40.759093865126,-73.982135738508,1010010029.0,1221 AVENUE OF THE AMER,10036.0,5.0,102452.0,2636182.0,2636182.0,85131.0,2636182.0,14,9414.935714285715,8000.0,32.390899833047,good
50042927,TACOMBI,Mexican,"255 BLEECKER STREET, MANHATTAN, NY 10014",10014,A,11.0,40.731098646119,-74.002915384049,1005890010.0,255 BLEECKER STREET,10014.0,5.0,1390.0,1390.0,1390.0,1390.0,1390.0,1,1112.0,1112.0,16.923228778816384,good
41050171,CUBA,Latin American,"222 THOMPSON STREET, MANHATTAN, NY 10012",10012,A,13.0,40.729160874725,-73.999033044409,1005370008.0,222 THOMPSON STREET,10012.0,4.0,4250.0,18360.0,3060.0,3060.0,3060.0,1,1530.0,1530.0,18.851261512295178,good
50110046,UNKS PLACE,"Juice, Smoothies, Fruit Salads","1962 MADISON AVENUE, MANHATTAN, NY 10035",10035,,,40.806171479058,-73.940336728997,1017500056.0,40 EAST 126 STREET,10035.0,2.0,1660.0,4658.0,658.0,658.0,658.0,2,263.2,263.2,16.901200365631038,good
50010894,SU KHUM VIT 51,Thai,"224 EAST   51 STREET, MANHATTAN, NY 10022",10022,A,12.0,40.756135122547,-73.969597096963,1013240042.0,214 EAST 51 STREET,10022.0,3.0,6862.0,28458.0,0.0,0.0,8537.4,5,853.74,853.74,23.209835806865378,good
50096032,ANTALIA,Mediterranean,"17 WEST   45 STREET, MANHATTAN, NY 10036",10036,A,12.0,40.75576692201,-73.98033188918,1012610029.0,15 WEST 45 STREET,10036.0,5.0,3377.0,44836.0,0.0,0.0,13450.8,3,1345.08,1345.08,23.9004666992683,good
