borough,block,lot,bbl,address,zipcode,latitude,longitude,landuse,lotarea,bldgarea,comarea,retailarea,officearea,resarea,numfloors,unitsres,unitstotal,yearbuilt,commercial_area_proxy,has_commercial_space
MN,1152,7502,1011527502.0,243 WEST 60 STREET,10023.0,40.7721169,-73.9891184,4.0,5021.0,72771.0,14288.0,7825.0,0.0,58483.0,9.0,40.0,85.0,2007.0,14288.0,1
MN,734,7502,1007347502.0,450 WEST 37 STREET,10018.0,40.756047,-73.9973073,8.0,7406.0,39324.0,39324.0,0.0,0.0,0.0,8.0,0.0,3.0,2005.0,39324.0,1
MN,732,7501,1007327501.0,441 NINTH AVENUE,10001.0,40.7539335,-73.9965133,5.0,39779.0,512974.0,512974.0,0.0,512974.0,0.0,26.0,0.0,2.0,1962.0,512974.0,1
MN,732,7502,1007327502.0,419 WEST 34TH ST,10001.0,40.7540488,-73.9971197,5.0,13256.0,84753.0,3568.0,0.0,0.0,0.0,13.0,0.0,2.0,1922.0,3568.0,1
MN,758,7501,1007587501.0,333 WEST 34 STREET,10001.0,40.7532911,-73.9948928,5.0,31818.0,286520.0,286520.0,0.0,286520.0,0.0,10.0,0.0,3.0,1954.0,286520.0,1
MN,734,7501,1007347501.0,438 WEST 37 STREET,10018.0,40.7559152,-73.9969897,4.0,12343.0,144658.0,56738.0,56738.0,0.0,87920.0,13.0,52.0,73.0,1915.0,56738.0,1
MN,1151,7502,1011517502.0,10 WEST END AVENUE,10023.0,40.7717959,-73.9899163,4.0,12103.0,236569.0,37202.0,3005.0,0.0,199367.0,,171.0,173.0,2005.0,37202.0,1
MN,735,7501,1007357501.0,441 WEST 37 STREET,10018.0,40.7562528,-73.9966396,4.0,2469.0,13601.0,333.0,0.0,333.0,13268.0,11.0,9.0,10.0,2020.0,333.0,1
MN,637,7502,1006377502.0,366 WEST 11 STREET,10014.0,40.7351618,-74.0092843,3.0,8828.0,54811.0,0.0,0.0,0.0,54811.0,13.0,79.0,79.0,1987.0,0.0,0
MN,637,7503,1006377503.0,374 WEST 11 STREET,10014.0,40.7351728,-74.0097101,4.0,2896.0,15474.0,1464.0,0.0,1464.0,14010.0,10.0,8.0,10.0,2000.0,1464.0,1
MN,630,7502,1006307502.0,513 HUDSON STREET,10014.0,40.73357,-74.0066428,4.0,3955.0,14323.0,5618.0,1550.0,0.0,8705.0,6.0,9.0,13.0,1988.0,5618.0,1
MN,638,7502,1006387502.0,359 WEST 11 STREET,10014.0,40.7356147,-74.0090859,3.0,5963.0,32207.0,0.0,0.0,0.0,32207.0,10.0,18.0,18.0,1999.0,0.0,0
MN,638,7501,1006387501.0,164 BANK STREET,10014.0,40.7358288,-74.0094179,4.0,3697.0,17586.0,1012.0,675.0,337.0,16574.0,11.0,24.0,26.0,1988.0,1012.0,1
MN,636,7503,1006367503.0,150 CHARLES STREET,10014.0,40.7336302,-74.0092408,3.0,47493.0,264976.0,19274.0,0.0,0.0,245702.0,16.0,91.0,92.0,1938.0,19274.0,1
MN,636,7501,1006367501.0,296 WEST 10 STREET,10014.0,40.7330785,-74.0093345,3.0,4191.0,28572.0,0.0,0.0,0.0,28572.0,15.0,24.0,24.0,1997.0,0.0,0
MN,631,7503,1006317503.0,275 WEST 10 STREET,10014.0,40.7336578,-74.0081872,3.0,13031.0,120394.0,0.0,0.0,0.0,120394.0,13.0,54.0,54.0,1895.0,0.0,0
MN,631,7501,1006317501.0,708 GREENWICH STREET,10014.0,40.7338856,-74.007563,4.0,11700.0,59563.0,5620.0,4620.0,0.0,53943.0,6.0,34.0,35.0,1910.0,5620.0,1
MN,1115,57,1011150057.0,1889 BROADWAY,10023.0,40.7713504,-73.9826813,5.0,15801.0,217283.0,17283.0,17283.0,0.0,0.0,14.0,0.0,7.0,1923.0,17283.0,1
MN,631,7502,1006317502.0,677 WASHINGTON STREET,10014.0,40.7339432,-74.0081403,4.0,14158.0,82830.0,22397.0,10442.0,0.0,60433.0,21.0,73.0,75.0,1987.0,22397.0,1
MN,637,7505,1006377505.0,165 CHARLES STREET,10014.0,40.7341051,-74.0097099,4.0,12381.0,68132.0,5017.0,1673.0,0.0,63115.0,16.0,28.0,92.0,2004.0,5017.0,1
MN,637,7506,1006377506.0,163 CHARLES STREET,10014.0,40.7341545,-74.0094501,4.0,2242.0,9296.0,0.0,0.0,0.0,9296.0,8.0,3.0,4.0,2005.0,0.0,0
MN,637,7504,1006377504.0,173 PERRY STREET,10014.0,40.734418,-74.0097136,4.0,14219.0,79123.0,2342.0,2342.0,0.0,76781.0,15.0,23.0,25.0,2001.0,2342.0,1
MN,637,7508,1006377508.0,166 PERRY STREET,10014.0,40.7344756,-74.0093744,3.0,7547.0,44289.0,0.0,0.0,0.0,44289.0,8.0,20.0,20.0,1905.0,0.0,0
MN,1151,7501,1011517501.0,2 AMSTERDAM AVENUE,10023.0,40.7708981,-73.9877972,4.0,32233.0,385502.0,63655.0,11797.0,0.0,321847.0,35.0,381.0,382.0,1991.0,63655.0,1
MN,1152,7501,1011527501.0,225 WEST 60 STREET,10023.0,40.7717463,-73.9882411,4.0,12553.0,133892.0,47593.0,0.0,0.0,86299.0,19.0,79.0,80.0,2004.0,47593.0,1
MN,1151,7503,1011517503.0,555 WEST 59 STREET,10023.0,40.7715982,-73.9893965,4.0,43072.0,293721.0,63471.0,32324.0,2496.0,230250.0,33.0,186.0,193.0,2007.0,63471.0,1
MN,1171,7509,1011717509.0,50 RIVERSIDE BOULEVARD,10069.0,40.7739918,-73.9912844,4.0,44767.0,541114.0,68093.0,9265.0,2892.0,473021.0,33.0,274.0,278.0,2013.0,68093.0,1
MN,1171,7511,1011717511.0,1 WEST END AVENUE,10023.0,40.7721994,-73.9909019,4.0,72099.0,752143.0,115881.0,32173.0,15618.0,601083.0,43.0,361.0,374.0,2014.0,115881.0,1
MN,1171,7504,1011717504.0,120 RIVERSIDE BOULEVARD,10069.0,40.7762642,-73.9890563,4.0,55136.0,297199.0,34196.0,0.0,5730.0,263003.0,18.0,276.0,352.0,2004.0,34196.0,1
MN,1171,7510,1011717510.0,21 WEST END AVENUE,10023.0,40.7727182,-73.9904289,4.0,83139.0,630198.0,166056.0,29531.0,0.0,464142.0,43.0,616.0,622.0,2013.0,166056.0,1
MN,1171,7505,1011717505.0,100 RIVERSIDE BOULEVARD,10069.0,40.7757016,-73.9894861,4.0,29559.0,321950.0,29550.0,0.0,4476.0,292400.0,30.0,266.0,270.0,2006.0,29550.0,1
MN,1171,7506,1011717506.0,33 WEST END AVENUE,10023.0,40.7733165,-73.9899341,4.0,23635.0,219648.0,7305.0,7305.0,0.0,212343.0,25.0,331.0,333.0,2006.0,7305.0,1
MN,1171,7514,1011717514.0,320 WEST 66TH STREET,10023.0,40.7759046,-73.9882368,5.0,99015.0,474496.0,474496.0,0.0,474496.0,0.0,7.0,0.0,2.0,1989.0,474496.0,1
MN,1171,7507,1011717507.0,80 RIVERSIDE BOULEVARD,10069.0,40.7750511,-73.9899483,4.0,42914.0,520558.0,57757.0,0.0,0.0,462801.0,43.0,267.0,270.0,2006.0,57757.0,1
MN,1317,7501,1013177501.0,222 EAST 44TH STREET,10017.0,40.7513118,-73.972689,4.0,30125.0,342582.0,44104.0,2199.0,0.0,298478.0,42.0,429.0,431.0,1964.0,44104.0,1
MN,1171,7512,1011717512.0,10 RIVERSIDE BLVD,10019.0,40.7729544,-73.9925048,4.0,50505.0,403809.0,32486.0,1181.0,0.0,371323.0,39.0,272.0,274.0,2016.0,32486.0,1
MN,1171,7513,1011717513.0,400 WEST 61ST STREET,10023.0,40.7732919,-73.9915841,4.0,92878.0,846331.0,86501.0,32298.0,0.0,759830.0,38.0,646.0,890.0,2016.0,86501.0,1
MN,1171,7508,1011717508.0,60 RIVERSIDE BOULEVARD,10069.0,40.7744885,-73.990786,4.0,36864.0,451749.0,29281.0,0.0,3748.0,422468.0,40.0,259.0,263.0,2008.0,29281.0,1
MN,1171,7515,1011717515.0,635 WEST 59TH STREET,10019.0,40.7726771,-73.9918044,4.0,57638.0,295367.0,30480.0,7043.0,0.0,264887.0,33.0,215.0,316.0,2016.0,30480.0,1
MN,945,7501,1009457501.0,300 EAST 40 STREET,10016.0,40.7480017,-73.9728383,4.0,47696.0,632703.0,79070.0,9683.0,0.0,553633.0,32.0,586.0,588.0,1967.0,79070.0,1
MN,1314,7503,1013147503.0,222 EAST 41 STREET,10016.0,40.7493249,-73.9740829,8.0,19701.0,279254.0,279254.0,0.0,279254.0,0.0,25.0,0.0,24.0,2001.0,279254.0,1
MN,1314,7501,1013147501.0,235 EAST 40 STREET,10016.0,40.7492096,-73.9736751,4.0,26712.0,295086.0,34560.0,3532.0,0.0,260526.0,41.0,361.0,364.0,1986.0,34560.0,1
MN,920,7501,1009207501.0,250 EAST 40 STREET,10016.0,40.7485398,-73.9736537,4.0,11924.0,200417.0,4843.0,4843.0,0.0,195574.0,48.0,232.0,237.0,1988.0,4843.0,1
MN,945,7502,1009457502.0,685 FIRST AVENUE,10016.0,40.747403,-73.971413,4.0,32364.0,686527.0,33621.0,9516.0,0.0,652906.0,44.0,556.0,558.0,2016.0,33621.0,1
MN,1334,7501,1013347501.0,300 EAST 42ND STREET,10017.0,40.7493574,-73.9721989,5.0,13800.0,187963.0,187963.0,11128.0,176835.0,0.0,17.0,0.0,20.0,1964.0,187963.0,1
MN,1315,7501,1013157501.0,220 EAST 42 STREET,10017.0,40.7497694,-73.9731804,5.0,70112.0,907907.0,907907.0,88388.0,819519.0,0.0,37.0,0.0,42.0,1928.0,907907.0,1
MN,1316,7501,1013167501.0,205 EAST 42 STREET,10017.0,40.7508097,-73.9735373,5.0,27615.0,403099.0,403099.0,22114.0,359575.0,0.0,21.0,0.0,32.0,1929.0,403099.0,1
MN,1314,7502,1013147502.0,633 3 AVENUE,10016.0,40.7495666,-73.9746242,5.0,48684.0,769851.0,769851.0,22303.0,698656.0,0.0,41.0,0.0,89.0,1960.0,769851.0,1
MN,1335,7501,1013357501.0,800 2 AVENUE,10017.0,40.7500545,-73.9716717,5.0,16225.0,227872.0,227872.0,13984.0,213285.0,0.0,18.0,0.0,30.0,1957.0,227872.0,1
MN,1336,7501,1013367501.0,806 2 AVENUE,10017.0,40.7505594,-73.9712564,4.0,10042.0,110149.0,9728.0,9728.0,0.0,100421.0,28.0,79.0,80.0,1983.0,9728.0,1
MN,1336,7502,1013367502.0,820 2 AVENUE,10017.0,40.7508064,-73.9710975,5.0,9134.0,135186.0,135186.0,8238.0,122305.0,0.0,19.0,0.0,31.0,1962.0,135186.0,1
MN,1788,7502,1017887502.0,206 EAST 124 STREET,10035.0,40.8025799,-73.9358435,2.0,2801.0,10828.0,0.0,0.0,0.0,10828.0,5.0,16.0,16.0,1900.0,0.0,0
MN,1788,7501,1017887501.0,2279 3 AVENUE,10035.0,40.8027749,-73.9360889,4.0,4158.0,19829.0,7253.0,3546.0,3707.0,12576.0,7.0,13.0,16.0,2006.0,7253.0,1
MN,1785,7501,1017857501.0,207 EAST 120 STREET,10035.0,40.8004454,-73.9374962,2.0,2838.0,8377.0,0.0,0.0,0.0,8377.0,6.0,11.0,11.0,1924.0,0.0,0
MN,1785,7502,1017857502.0,2205 3 AVENUE,10035.0,40.8005991,-73.9376405,4.0,8580.0,45694.0,10130.0,0.0,10130.0,35564.0,12.0,64.0,65.0,2008.0,10130.0,1
MN,1785,7503,1017857503.0,2211 3 AVENUE,10035.0,40.8007664,-73.9373947,4.0,17661.0,127946.0,28523.0,13214.0,0.0,99423.0,11.0,108.0,112.0,2015.0,28523.0,1
MN,1784,7501,1017847501.0,2183 3RD AVENUE,10035.0,40.799916,-73.938219,4.0,5887.0,45164.0,6398.0,4763.0,0.0,38766.0,12.0,58.0,58.0,2015.0,6398.0,1
MN,124,7503,1001247503.0,19 PARK PLACE,10007.0,40.7132807,-74.0084696,4.0,3872.0,30521.0,2607.0,2607.0,0.0,27914.0,21.0,24.0,25.0,2013.0,2607.0,1
MN,124,7502,1001247502.0,250 BROADWAY,10007.0,40.712976,-74.0078131,5.0,23773.0,476674.0,476674.0,0.0,476674.0,0.0,30.0,0.0,2.0,1964.0,476674.0,1
MN,134,7506,1001347506.0,19 MURRAY STREET,10007.0,40.7137253,-74.0081198,4.0,2446.0,12613.0,4073.0,4073.0,0.0,8540.0,6.0,4.0,5.0,1915.0,4073.0,1
MN,124,7501,1001247501.0,18 MURRAY STREET,10007.0,40.7134124,-74.0084697,4.0,1824.0,7022.0,1336.0,0.0,0.0,5686.0,6.0,5.0,6.0,1920.0,1336.0,1
MN,123,7501,1001237501.0,233 BROADWAY,10007.0,40.7124573,-74.0083289,4.0,29411.0,880371.0,777247.0,0.0,777247.0,103124.0,60.5,31.0,91.0,1913.0,777247.0,1
MN,134,7503,1001347503.0,9 MURRAY STREET,10007.0,40.7136019,-74.0078492,4.0,10123.0,105032.0,35605.0,16049.0,19556.0,69427.0,12.0,30.0,42.0,1900.0,35605.0,1
MN,149,7502,1001497502.0,57 READE STREET,10007.0,40.7146148,-74.0063704,4.0,6824.0,110492.0,16232.0,16232.0,0.0,94260.0,20.0,82.0,83.0,2010.0,16232.0,1
MN,135,7504,1001357504.0,270 BROADWAY,10007.0,40.7142661,-74.0069547,4.0,18814.0,298408.0,89612.0,12488.0,77124.0,208796.0,28.0,87.0,91.0,1910.0,89612.0,1
MN,135,7508,1001357508.0,16 WARREN STREET,10007.0,40.7142249,-74.0075211,2.0,2760.0,12118.0,384.0,0.0,0.0,11734.0,10.0,6.0,6.0,2006.0,384.0,1
MN,135,7501,1001357501.0,261 BROADWAY,10007.0,40.7139395,-74.0069727,4.0,9500.0,111474.0,9500.0,9500.0,0.0,101974.0,12.0,65.0,66.0,1915.0,9500.0,1
MN,135,7505,1001357505.0,22 WARREN STREET,10007.0,40.7143292,-74.0077519,4.0,2504.0,14834.0,5834.0,0.0,0.0,9000.0,6.0,5.0,6.0,1915.0,5834.0,1
MN,134,7505,1001347505.0,25 MURRAY STREET,10007.0,40.7139312,-74.0082172,4.0,16980.0,144230.0,26284.0,16460.0,0.0,117946.0,10.0,69.0,86.0,1930.0,26284.0,1
MN,133,7511,1001337511.0,37 WARREN STREET,10007.0,40.7142688,-74.0087547,4.0,5043.0,41533.0,4219.0,0.0,0.0,37314.0,11.0,17.0,18.0,1931.0,4219.0,1
MN,135,7503,1001357503.0,8 WARREN STREET,10007.0,40.714085,-74.0072144,4.0,5040.0,37765.0,4400.0,4400.0,0.0,33365.0,10.0,14.0,15.0,1860.0,4400.0,1
MN,134,7502,1001347502.0,17 MURRAY STREET,10007.0,40.7136897,-74.0080476,4.0,2520.0,13060.0,6124.0,6124.0,0.0,6936.0,5.0,4.0,5.0,1900.0,6124.0,1
MN,135,7509,1001357509.0,12 WARREN STREET,10007.0,40.71417,-74.0074056,3.0,4992.0,39784.0,0.0,0.0,0.0,39784.0,12.0,13.0,13.0,1900.0,0.0,0
MN,134,7504,1001347504.0,19 WARREN STREET,10007.0,40.7138873,-74.0078348,4.0,3812.0,23594.0,8615.0,0.0,0.0,14979.0,6.0,8.0,10.0,1930.0,8615.0,1
MN,133,7506,1001337506.0,49 WARREN STREET,10007.0,40.7145075,-74.0092021,4.0,3915.0,23148.0,5028.0,5028.0,0.0,18120.0,6.0,10.0,12.0,1900.0,5028.0,1
MN,123,7502,1001237502.0,99 CHURCH STREET,10007.0,40.7127756,-74.0090359,4.0,29497.0,609926.0,13702.0,1507.0,0.0,340622.0,70.0,155.0,158.0,2008.0,13702.0,1
MN,136,7506,1001367506.0,108 CHAMBERS STREET,10007.0,40.7148452,-74.0082498,4.0,1947.0,15657.0,1689.0,1689.0,0.0,13968.0,10.0,8.0,65.0,1930.0,1689.0,1
MN,137,7503,1001377503.0,92 WARREN STREET,10007.0,40.7156327,-74.0106704,3.0,4004.0,26445.0,0.0,0.0,0.0,26445.0,13.0,12.0,12.0,1880.0,0.0,0
MN,133,7502,1001337502.0,45 WARREN STREET,10007.0,40.7144389,-74.0090469,2.0,3812.0,14835.0,3025.0,0.0,0.0,11810.0,5.0,5.0,5.0,0.0,3025.0,1
MN,132,7502,1001327502.0,71 WARREN STREET,10007.0,40.7149384,-74.0101364,2.0,1875.0,11537.0,0.0,0.0,0.0,11537.0,5.0,5.0,5.0,1893.0,0.0,0
MN,136,7505,1001367505.0,85 WEST BROADWAY,10007.0,40.7152047,-74.0091336,4.0,7541.0,71407.0,6638.0,6638.0,0.0,15060.0,13.0,15.0,17.0,2007.0,6638.0,1
MN,137,7501,1001377501.0,150 CHAMBERS STREET,10007.0,40.7156603,-74.0100355,4.0,3750.0,16481.0,4945.0,4945.0,0.0,11536.0,5.0,8.0,10.0,1915.0,4945.0,1
MN,145,7507,1001457507.0,93 READE STREET,10013.0,40.7154271,-74.008001,4.0,1875.0,10618.0,3048.0,3048.0,0.0,7570.0,6.0,4.0,5.0,1857.0,3048.0,1
MN,132,7506,1001327506.0,77 WARREN STREET,10007.0,40.7150454,-74.0103709,4.0,1875.0,9017.0,2977.0,2977.0,0.0,6040.0,5.0,4.0,5.0,1905.0,2977.0,1
MN,136,7502,1001367502.0,38 WARREN STREET,10007.0,40.7146832,-74.0085311,4.0,10120.0,65635.0,15470.0,10898.0,0.0,50165.0,10.0,24.0,26.0,1900.0,15470.0,1
MN,135,7502,1001357502.0,18 WARREN STREET,10007.0,40.7142606,-74.0076004,4.0,2496.0,14910.0,7767.0,7767.0,0.0,7143.0,5.0,4.0,5.0,1920.0,7767.0,1
MN,133,7504,1001337504.0,37 MURRAY STREET,10007.0,40.7140519,-74.0089279,4.0,3769.0,23906.0,9150.0,3220.0,2750.0,14756.0,6.0,8.0,11.0,1969.0,9150.0,1
MN,135,7510,1001357510.0,30 WARREN STREET,10007.0,40.7145213,-74.00799,4.0,6766.0,50928.0,10164.0,10164.0,0.0,40764.0,12.0,23.0,26.0,2017.0,10164.0,1
MN,133,7501,1001337501.0,41 MURRAY STREET,10007.0,40.714148,-74.0090577,4.0,4750.0,29167.0,13737.0,13737.0,0.0,15430.0,5.0,8.0,10.0,1915.0,13737.0,1
MN,135,7506,1001357506.0,92 CHAMBERS STREET,10007.0,40.7145076,-74.0075067,4.0,1858.0,9934.0,2172.0,2172.0,0.0,7762.0,6.0,4.0,5.0,1915.0,2172.0,1
MN,149,7503,1001497503.0,87 CHAMBERS STREET,10007.0,40.71487,-74.007063,4.0,7424.0,41038.0,6851.0,5170.0,0.0,34187.0,9.0,18.0,30.0,2013.0,6851.0,1
MN,149,7501,1001497501.0,91 CHAMBERS STREET,10007.0,40.7149551,-74.0072578,4.0,11670.0,59814.0,14286.0,12747.0,0.0,45528.0,8.0,27.0,35.0,2009.0,14286.0,1
MN,135,7507,1001357507.0,88 CHAMBERS STREET,10007.0,40.7144363,-74.0073515,4.0,1877.0,9867.0,2852.0,2852.0,0.0,7015.0,6.0,4.0,5.0,1915.0,2852.0,1
MN,132,7505,1001327505.0,81 MURRAY STREET,10007.0,40.7149328,-74.0107749,4.0,2500.0,11118.0,3485.0,0.0,0.0,7633.0,5.0,4.0,7.0,1900.0,3485.0,1
MN,140,7502,1001407502.0,311 GREENWICH STREET,10013.0,40.7165715,-74.0105226,4.0,9900.0,66167.0,8600.0,8600.0,0.0,57567.0,10.0,79.0,80.0,1988.0,8600.0,1
MN,132,7501,1001327501.0,275 GREENWICH STREET,10007.0,40.7151716,-74.0109228,4.0,27901.0,119928.0,10125.0,10125.0,0.0,109803.0,11.0,128.0,129.0,1987.0,10125.0,1
MN,125,7501,1001257501.0,100 CHURCH STREET,10007.0,40.713286,-74.0101362,5.0,53354.0,827631.0,827631.0,51090.0,776541.0,0.0,22.0,0.0,4.0,1959.0,827631.0,1
MN,136,7503,1001367503.0,60 WARREN STREET,10007.0,40.7150071,-74.009332,4.0,4044.0,32483.0,7423.0,3448.0,0.0,25060.0,9.0,5.0,6.0,1915.0,7423.0,1
MN,140,7504,1001407504.0,153 CHAMBERS STREET,10007.0,40.7160363,-74.0098913,4.0,1920.0,9137.0,2955.0,1600.0,0.0,6182.0,5.0,4.0,5.0,1920.0,2955.0,1
MN,140,7505,1001407505.0,157 CHAMBERS STREET,10007.0,40.7161598,-74.0101654,4.0,7662.0,92408.0,5084.0,5084.0,0.0,87324.0,16.0,38.0,40.0,1931.0,5084.0,1
MN,140,7503,1001407503.0,137 READE STREET,10013.0,40.716308,-74.0099418,4.0,7640.0,29569.0,6378.0,4604.0,0.0,23191.0,5.0,10.0,15.0,1930.0,6378.0,1
MN,137,7507,1001377507.0,74 WARREN STREET,10007.0,40.7153254,-74.0099381,4.0,2509.0,12107.0,3882.0,3882.0,0.0,8225.0,5.0,4.0,5.0,1935.0,3882.0,1
MN,137,7505,1001377505.0,148 CHAMBERS STREET,10007.0,40.7156081,-74.0099201,4.0,1922.0,13177.0,2980.0,2980.0,0.0,10197.0,7.5,6.0,7.0,1915.0,2980.0,1
MN,137,7504,1001377504.0,146 CHAMBERS STREET,10007.0,40.7155752,-74.0098479,4.0,1875.0,8355.0,1218.0,1218.0,0.0,7137.0,7.0,5.0,6.0,1915.0,1218.0,1
MN,132,7503,1001327503.0,71 MURRAY STREET,10007.0,40.7147737,-74.010425,4.0,4992.0,49402.0,3070.0,0.0,0.0,46332.0,13.0,11.0,12.0,2001.0,3070.0,1
MN,132,7504,1001327504.0,83 MURRAY STREET,10007.0,40.7149685,-74.0108506,4.0,2476.0,10200.0,1882.0,0.0,0.0,8318.0,6.0,5.0,6.0,1924.0,1882.0,1
MN,140,7501,1001407501.0,165 CHAMBERS STREET,10007.0,40.7163601,-74.0104721,4.0,14626.0,87895.0,16109.0,12404.0,0.0,71786.0,11.0,79.0,87.0,1987.0,16109.0,1
MN,137,7506,1001377506.0,72 WARREN STREET,10007.0,40.7153391,-74.0097685,4.0,4426.0,20463.0,10269.0,6452.0,3817.0,10194.0,6.0,6.0,9.0,1935.0,10269.0,1
MN,84,7501,1000847501.0,140 WEST STREET,10007.0,40.7137743,-74.0129354,4.0,51055.0,938946.0,568453.0,106443.0,462010.0,370493.0,32.0,157.0,170.0,1930.0,568453.0,1
MN,142,7503,1001427503.0,111 MURRAY STREET,10007.0,40.7154075,-74.012593,4.0,31029.0,332029.0,2178.0,0.0,0.0,329851.0,63.0,157.0,160.0,2016.0,2178.0,1
MN,142,7502,1001427502.0,200 CHAMBERS STREET,10007.0,40.7165768,-74.0123949,4.0,34214.0,403258.0,91890.0,16868.0,0.0,310791.0,29.0,252.0,314.0,2005.0,91890.0,1
MN,142,7501,1001427501.0,270 GREENWICH STREET,10007.0,40.7156271,-74.0121169,4.0,90565.0,770447.0,208620.0,151706.0,0.0,561827.0,32.0,381.0,389.0,2006.0,208620.0,1
MN,2179,7501,1021797501.0,255 CABRINI BOULEVARD,10040.0,40.855496,-73.9373504,4.0,24357.0,91152.0,18359.0,18359.0,0.0,72793.0,8.0,78.0,91.0,1937.0,18359.0,1
MN,2180,75,1021800075.0,BENNETT AVENUE,10033.0,40.851192,-73.9366569,11.0,4858.0,0.0,,,,,,0.0,0.0,0.0,,0
MN,2179,7502,1021797502.0,92 PINEHURST AVENUE,10033.0,40.8515502,-73.9394037,4.0,15775.0,84037.0,11051.0,11051.0,0.0,72986.0,6.0,72.0,79.0,1928.0,11051.0,1
MN,2180,7504,1021807504.0,212 BENNETT AVENUE,10040.0,40.8569022,-73.9340523,3.0,9737.0,36085.0,0.0,0.0,0.0,36085.0,8.0,40.0,40.0,2008.0,0.0,0
MN,1874,7502,1018747502.0,218 WEST 103RD STREET,10025.0,40.798748,-73.9682848,4.0,10789.0,94738.0,11498.0,11118.0,0.0,83240.0,,81.0,98.0,2023.0,11498.0,1
MN,1876,7501,1018767501.0,209 WEST 104 STREET,10025.0,40.7995738,-73.9671141,3.0,7569.0,26236.0,0.0,0.0,0.0,26236.0,6.0,46.0,46.0,1935.0,0.0,0
MN,1890,7502,1018907502.0,303 WEST 103RD ST,10025.0,40.8001017,-73.9703357,2.0,2018.0,5991.0,0.0,0.0,0.0,5991.0,3.0,2.0,2.0,1905.0,0.0,0
MN,1875,7501,1018757501.0,2700 BROADWAY,10025.0,40.7991074,-73.9679595,5.0,15981.0,134422.0,24963.0,24963.0,0.0,0.0,13.0,0.0,85.0,2005.0,24963.0,1
MN,1874,7501,1018747501.0,2681 BROADWAY,10025.0,40.7988663,-73.9693538,4.0,16248.0,234210.0,12236.0,12236.0,0.0,221974.0,16.0,345.0,347.0,1927.0,12236.0,1
MN,1892,7502,1018927502.0,324 WEST 108TH STREET,10025.0,40.8031287,-73.9686367,2.0,4390.0,7039.0,0.0,0.0,0.0,7039.0,6.0,6.0,6.0,1926.0,0.0,0
MN,1893,7502,1018937502.0,610 CATHEDRAL PARKWAY,10025.0,40.8042345,-73.9675886,3.0,10000.0,86200.0,0.0,0.0,0.0,86200.0,15.0,66.0,66.0,1922.0,0.0,0
MN,1881,7501,1018817501.0,504 CATHEDRAL PARKWAY,10025.0,40.8030974,-73.9648043,3.0,14184.0,94023.0,0.0,0.0,0.0,94023.0,12.0,148.0,148.0,1909.0,0.0,0
MN,1879,7501,1018797501.0,238 WEST 108 STREET,10025.0,40.8023651,-73.966831,2.0,2560.0,11436.0,416.0,0.0,0.0,11020.0,6.0,6.0,6.0,2007.0,416.0,1
MN,1878,7501,1018787501.0,2770 BROADWAY,10025.0,40.8018054,-73.9674128,4.0,10197.0,121068.0,11445.0,11445.0,0.0,109623.0,20.0,64.0,66.0,2004.0,11445.0,1
MN,1879,7502,1018797502.0,241 WEST 107 STREET,10025.0,40.8020467,-73.9668565,2.0,2523.0,10632.0,0.0,0.0,0.0,10632.0,7.0,6.0,6.0,2013.0,0.0,0
MN,1880,7501,1018807501.0,982 AMSTERDAM AVENUE,10025.0,40.8023124,-73.9647505,4.0,10092.0,43092.0,8708.0,8708.0,0.0,34384.0,6.0,44.0,48.0,1925.0,8708.0,1
MN,1881,7503,1018817503.0,514 CATHEDRAL PARKWAY,10025.0,40.8032951,-73.9652774,4.0,7092.0,50867.0,1037.0,0.0,0.0,49830.0,12.0,49.0,99.0,1911.0,1037.0,1
MN,1881,7502,1018817502.0,520 CATHEDRAL PARKWAY,10025.0,40.803427,-73.9655916,3.0,7092.0,46657.0,0.0,0.0,0.0,46657.0,12.0,36.0,36.0,1911.0,0.0,0
MN,2170,7501,1021707501.0,37 HILLSIDE AVENUE,10040.0,40.8581869,-73.929684,4.0,20375.0,115604.0,8084.0,0.0,0.0,107520.0,9.0,163.0,164.0,2021.0,8084.0,1
MN,2243,7501,1022437501.0,532 WEST 215TH STREET,10034.0,40.8703489,-73.9176237,8.0,15465.0,34275.0,34275.0,34275.0,0.0,0.0,5.0,0.0,2.0,1913.0,34275.0,1
MN,2250,75,1022500075.0,260 SEAMAN AVENUE,10034.0,40.8722869,-73.918001,3.0,8950.0,37482.0,,,,,6.0,42.0,42.0,1930.0,,0
MN,2175,7501,1021757501.0,4650 BROADWAY,10040.0,40.8627676,-73.92939,4.0,47354.0,321819.0,130425.0,87963.0,27280.0,244262.0,20.0,222.0,239.0,2023.0,130425.0,1
MN,2038,7501,1020387501.0,258 WEST 153 STREET,10039.0,40.8273849,-73.937666,4.0,14995.0,70418.0,9952.0,0.0,0.0,60466.0,7.0,51.0,52.0,2015.0,9952.0,1
MN,1154,202,1011540202.0,236-240 WEST 64 STREET,10023.0,40.7741204,-73.9872767,3.0,10042.0,42102.0,0.0,0.0,0.0,42102.0,6.0,96.0,96.0,1911.0,0.0,0
MN,1074,7502,1010747502.0,510 WEST 46 STREET,10036.0,40.7621374,-73.9943687,4.0,33648.0,70931.0,19592.0,0.0,0.0,51339.0,6.0,85.0,86.0,1999.0,19592.0,1
