restaurant_id,name,cuisine,address,zipcode,inspection_grade,inspection_score,inspection_date,lat,lon
50168535,HIGHLINE PIZZERIA,Pizza,"503 WEST   28 STREET, MANHATTAN, NY 10001",10001,N,3.0,2025-05-05,40.750948788445,-74.002161927492
50000542,LEGEND 72,Chinese,"127 WEST   72 STREET, MANHATTAN, NY 10023",10023,A,13.0,2025-05-05,40.77793077954,-73.980018408338
50086389,DUNKIN,Donuts,"4 SOUTH STREET, MANHATTAN, NY 10004",10004,A,10.0,2025-05-02,40.701687901075,-74.011631125861
50161092,THE FOUNTAIN BOOKSHOP,Frozen Desserts,"803 WEST  187 STREET, MANHATTAN, NY 10033",10033,A,13.0,2025-05-02,40.855171588902,-73.937093412374
50150288,THE HANDFULLED NOODLE,Japanese,"354 WEST   44 STREET, MANHATTAN, NY 10036",10036,B,14.0,2025-05-02,40.759160725687,-73.99036938827
41475994,HAMPTON INN-HERALD SQUARE,American,"116 WEST   31 STREET, MANHATTAN, NY 10001",10001,B,25.0,2025-05-02,40.748200860278,-73.98991984396
50167187,BAGEL PUB,American,"110 UNIVERSITY PLACE, MANHATTAN, NY 10003",10003,A,12.0,2025-05-02,40.734276875319,-73.992494691609
41341123,VILLA FRESH ITALIAN KITCHEN,Pizza,"625 8 AVENUE, MANHATTAN, NY 10018",10018,A,2.0,2025-05-02,40.756185423077,-73.990564733785
50045407,GREEN FIG RESTAURANT/ESPRESSO BAR,American,"570 10 AVENUE, MANHATTAN, NY 10036",10036,A,11.0,2025-05-01,40.759410819025,-73.995614228884
40513031,NINA'S GREAT BURRITO BAR,Mexican,"522 COLUMBUS AVENUE, MANHATTAN, NY 10024",10024,A,13.0,2025-05-01,40.785957643232,-73.972566222568
50164294,BANK OF AMERICA TEA BAR,American,"1111 AVENUE OF THE AMERICAS, MANHATTAN, NY 10036",10036,,,2025-05-01,40.755221263577,-73.983847665275
50137924,ZURNA,Middle Eastern,"2715 BROADWAY, MANHATTAN, NY 10025",10025,A,6.0,2025-05-01,40.799617164095,-73.96829133285
41238041,ROPES & GRAY CAFE,American,"1211 AVENUE OF THE AMERICAS, MANHATTAN, NY 10036",10036,A,10.0,2025-05-01,40.758385622529,-73.9815367302
50127096,DON ALEJO COFFEE,Coffee/Tea,"228 EAST  116 STREET, MANHATTAN, NY 10029",10029,A,12.0,2025-05-01,40.797601799625,-73.939239238302
41259230,INDO-PAK HALAL RESTAURANT,Pakistani,"2173 2 AVENUE, MANHATTAN, NY 10029",10029,A,8.0,2025-05-01,40.794201366159,-73.939831041823
41705357,DING-A-LING,American,"116 AVENUE C, MANHATTAN, NY 10009",10009,A,12.0,2025-05-01,40.724402204501,-73.978609444763
50142632,GOKU 2 KITCHEN,Other,"26 CEDAR STREET, MANHATTAN, NY 10005",10005,A,5.0,2025-05-01,40.706958166734,-74.008072100952
50150469,TASCA,Spanish,"505 COLUMBUS AVENUE, MANHATTAN, NY 10024",10024,A,12.0,2025-05-01,40.78540329334,-73.972945617668
40615672,PLAYWRIGHT CELTIC PUB,Irish,"732 8 AVENUE, MANHATTAN, NY 10036",10036,A,12.0,2025-05-01,40.759393827978,-73.988203542079
50100007,WU LIANG YE,Chinese,"36 WEST   48 STREET, MANHATTAN, NY 10036",10036,A,12.0,2025-05-01,40.758003818721,-73.979858366996
50159857,PIG & KHAO,Southeast Asian,"433 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,A,13.0,2025-05-01,40.784226781713,-73.977521283789
50160334,SILENCE PLEASE,Coffee/Tea,"132 BOWERY, MANHATTAN, NY 10013",10013,A,3.0,2025-05-01,40.718834942159,-73.994660926494
50165096,OMAKASE OSUKAA,Japanese,"373 MADISON AVENUE, MANHATTAN, NY 10017",10017,A,12.0,2025-05-01,40.755200983759,-73.977513069246
50150881,LAVAN 641,Other,"635 WEST   42 STREET, MANHATTAN, NY 10036",10036,A,4.0,2025-05-01,40.761455747685,-73.99981590023
40955649,KOBRICK COFFEE CO.,Coffee/Tea,"24 9 AVENUE, MANHATTAN, NY 10014",10014,A,7.0,2025-05-01,40.740403289783,-74.005744977818
50141233,FRESH&CO,Soups/Salads/Sandwiches,"520 LEXINGTON AVENUE, MANHATTAN, NY 10017",10017,A,11.0,2025-05-01,40.755422371998,-73.973152752846
41523650,NEW YORK YACHT CLUB,American,"37 WEST   44 STREET, MANHATTAN, NY 10036",10036,A,12.0,2025-05-01,40.755336147653,-73.98124521191
50069752,MACDOUGAL STREET ALEHOUSE,American,"122 MACDOUGAL STREET, MANHATTAN, NY 10012",10012,A,12.0,2025-05-01,40.729852558187,-74.000591725258
50160975,BLUE BLOSSOM,Chinese,"108 WEST   39 STREET, MANHATTAN, NY 10018",10018,Z,18.0,2025-05-01,40.753165730309,-73.986075133639
50066902,HILTON GARDEN INN,American,"6 WATER STREET, MANHATTAN, NY 10004",10004,A,12.0,2025-05-01,40.702736344428,-74.012201153494
50158801,1.50 PIZZA,Pizza,"617 9 AVENUE, MANHATTAN, NY 10036",10036,N,17.0,2025-05-01,40.759523147973,-73.991842090937
50163317,BLOOMBERG 731 LEXINGTON AVE. PANTRY,American,"731 LEXINGTON AVENUE, MANHATTAN, NY 10022",10022,A,7.0,2025-05-01,40.761879585407,-73.968421272335
50161110,KENNEDY CHICKEN BURGER & GYRO,Chicken,"2239 1 AVENUE, MANHATTAN, NY 10029",10029,N,18.0,2025-05-01,40.795412388492,-73.935846294526
50145985,FRED'S,American,"476 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,N,52.0,2025-05-01,40.785590729926,-73.976553043218
50002766,THE MARSHAL,American,"628 10 AVENUE, MANHATTAN, NY 10036",10036,A,12.0,2025-05-01,40.761304641341,-73.994235163464
50156348,PARAMOUNT BAR,American,"235 WEST   46 STREET, MANHATTAN, NY 10036",10036,A,8.0,2025-05-01,40.759124635911,-73.986348218206
50162642,QUICK PHO VIETNAMESE CUISINE,Asian/Asian Fusion,"148 WEST   49 STREET, MANHATTAN, NY 10019",10019,A,12.0,2025-05-01,40.759840464071,-73.982294364807
40363298,CAFE METRO,American,"625 8 AVENUE, MANHATTAN, NY 10018",10018,A,13.0,2025-05-01,40.756185423077,-73.990564733785
50132573,MONTE CARLO DINER,American,"2162 2 AVENUE, MANHATTAN, NY 10029",10029,A,11.0,2025-05-01,40.793905035293,-73.940026335276
50070925,PAPA JOHN'S PIZZA,Pizza,"2119 1 AVENUE, MANHATTAN, NY 10029",10029,A,12.0,2025-05-01,40.791458777073,-73.938728431449
50162413,OLD XI'AN,Chinese,"164 PEARL STREET, MANHATTAN, NY 10005",10005,A,12.0,2025-05-01,40.705863034465,-74.007617513876
50126743,SUSHI 295 MERCER,Seafood,"295 MERCER STREET, MANHATTAN, NY 10003",10003,,,2025-05-01,40.730346447846,-73.993761581801
50165401,FELIX ROASTING CO.,Coffee/Tea,"280 PARK AVENUE, MANHATTAN, NY 10017",10017,A,7.0,2025-05-01,40.756015620437,-73.974830932004
50119871,CLOUD TOUCH,Donuts,"2785 BROADWAY, MANHATTAN, NY 10025",10025,A,12.0,2025-05-01,40.80247986175,-73.968022673472
50150749,DBL PIE PIZZA,Pizza,"924 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,,,2025-04-30,40.799995296963,-73.966044551693
50124408,SOMA SALADS,Salads,"520 8 AVENUE, MANHATTAN, NY 10018",10018,A,11.0,2025-04-30,40.753605486254,-73.992416708652
50051545,TSURU TON TAN,Japanese,"21 EAST   16 STREET, MANHATTAN, NY 10003",10003,A,10.0,2025-04-30,40.737095720951,-73.992090223712
41676904,PINCH FOOD DESIGN,American,"545 WEST   27 STREET, MANHATTAN, NY 10001",10001,A,12.0,2025-04-30,40.750860910873,-74.003879914819
50149135,SIP & SCOOP,"Juice, Smoothies, Fruit Salads","569 LEXINGTON AVENUE, MANHATTAN, NY 10022",10022,A,10.0,2025-04-30,40.756909766925,-73.972044018491
50150272,THE OASIS CAFE,Coffee/Tea,"437 MADISON AVENUE, MANHATTAN, NY 10022",10022,A,7.0,2025-04-30,40.757511728367,-73.975826609964
50085682,KURO KIRIN ESPRESSO AND COFFEE,Coffee/Tea,"4795 BROADWAY, MANHATTAN, NY 10034",10034,A,10.0,2025-04-30,40.866102517499,-73.925665274008
50032980,TAQUERIA ST. MARKS PL,Mexican,"79 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,A,9.0,2025-04-30,40.727806829311,-73.985791815438
50093949,THIRD NORTH CAFE,American,"75 3 AVENUE, MANHATTAN, NY 10003",10003,A,5.0,2025-04-30,40.731608622199,-73.988392496825
40513609,SKYLIGHT DINER,American,"402 WEST   34 STREET, MANHATTAN, NY 10001",10001,A,13.0,2025-04-30,40.753479426313,-73.99656027467
41279614,BLUE RIBBON SUSHI BAR & GRILL,Japanese,"6 COLUMBUS CIRCLE, MANHATTAN, NY 10019",10019,A,7.0,2025-04-30,40.767580803283,-73.983108189087
50160272,ARAMARK SERVICES (CHUBB),Coffee/Tea,"550 MADISON AVENUE, MANHATTAN, NY 10022",10022,A,11.0,2025-04-30,40.761082088223,-73.973251536579
50165464,THE COFFEE INN,Sandwiches,"1314 1 AVENUE, MANHATTAN, NY 10021",10021,A,12.0,2025-04-30,40.76683827834,-73.956686111106
50164080,LE VIN COEUR,Other,"108 WEST   81 STREET, MANHATTAN, NY 10024",10024,A,7.0,2025-04-30,40.783482460866,-73.975131055155
40397492,MANHATTAN DINER,American,"2532 BROADWAY, MANHATTAN, NY 10025",10025,A,12.0,2025-04-30,40.793763679678,-73.972418531085
50072252,LEGACY RECORDS LOCATED INSIDE HENRY HALL,Italian,"517 WEST   38 STREET, MANHATTAN, NY 10018",10018,A,4.0,2025-04-30,40.757492302189,-73.998195208104
50165100,CATFISH THE CAT,American,"1159 3 AVENUE, MANHATTAN, NY 10065",10065,A,10.0,2025-04-30,40.76683764814,-73.962707746018
50110741,BONDI SUSHI,Japanese,"246 5 AVENUE, MANHATTAN, NY 10001",10001,,7.0,2025-04-30,40.744585756978,-73.987372522452
50132833,JUSTINE'S ON HUDSON,New American,"518 HUDSON STREET, MANHATTAN, NY 10014",10014,N,46.0,2025-04-30,40.73363192817,-74.006300067847
50162618,BERGDORF GOODMAN CAFETERIA,American,"4 WEST   58 STREET, MANHATTAN, NY 10019",10019,A,12.0,2025-04-30,40.763777564464,-73.973788328838
50163729,DEPLOY COFFEE,Coffee/Tea,"120 LAFAYETTE STREET, MANHATTAN, NY 10013",10013,A,10.0,2025-04-30,40.718541375445,-74.000436503404
50103832,KORONET PIZZA,Pizza,"4087 BROADWAY, MANHATTAN, NY 10032",10032,A,12.0,2025-04-30,40.844234833234,-73.938965164058
41025084,BRASS MONKEY,American,"55 LITTLE WEST   12 STREET, MANHATTAN, NY 10014",10014,A,13.0,2025-04-30,40.740551330431,-74.008574182006
50165632,CARVEL / CINNABON,Frozen Desserts,"430 EAST   14 STREET, MANHATTAN, NY 10009",10009,A,12.0,2025-04-29,40.730850138113,-73.981349549698
50034494,NY EDITION HOTEL,American,"5 MADISON AVENUE, MANHATTAN, NY 10010",10010,A,11.0,2025-04-29,40.741176803789,-73.987759301558
50156861,WONDER,Other,"5 WEST  125 STREET, MANHATTAN, NY 10027",10027,A,0.0,2025-04-29,40.806559640745,-73.942597651846
50008145,MIGHTY QUINN'S BARBEQUE,Barbecue,"75 GREENWICH AVENUE, MANHATTAN, NY 10014",10014,A,12.0,2025-04-29,40.736714465162,-74.001201615133
50129498,THE CLOUD HOTEL,American,"133 GREENWICH STREET, MANHATTAN, NY 10006",10006,A,13.0,2025-04-29,40.709460951991,-74.012930997635
50097493,IL FIORISTA,Mediterranean,"17 WEST   26 STREET, MANHATTAN, NY 10010",10010,B,17.0,2025-04-29,40.744012317916,-73.989519897709
50164189,DUDE'S PIZZA,Pizza,"516 8 AVENUE, MANHATTAN, NY 10018",10018,N,13.0,2025-04-29,40.753369447975,-73.992586375525
50132240,SUNDAES BEST,Frozen Desserts,"315 5 AVENUE, MANHATTAN, NY 10016",10016,A,5.0,2025-04-29,40.746995448707,-73.985596429598
50110022,GLASS CEILING EVENTS,American,"1204 BROADWAY, MANHATTAN, NY 10001",10001,A,13.0,2025-04-29,40.746257439365,-73.988537902579
50094131,ESSEX,New American,"124 RIVINGTON STREET, MANHATTAN, NY 10002",10002,B,15.0,2025-04-29,40.719701687897,-73.987103083092
50158538,ELBOW BREAD,Bakery Products/Desserts,"1 LUDLOW STREET, MANHATTAN, NY 10002",10002,A,12.0,2025-04-29,40.714572103028,-73.991191094294
41266621,MAGNOLIA BAKERY,Bakery Products/Desserts,"401 BLEECKER STREET, MANHATTAN, NY 10014",10014,A,4.0,2025-04-29,40.735860737015,-74.005087854493
50075331,N.Y. TIMES GRAB & GO,American,"620 8 AVENUE, MANHATTAN, NY 10018",10018,A,13.0,2025-04-29,40.756031723639,-73.990651383744
50137883,GRACE DELI & CAFE,Sandwiches/Salads/Mixed Buffet,"1018 LEXINGTON AVENUE, MANHATTAN, NY 10021",10021,A,9.0,2025-04-29,40.770913332067,-73.961857031055
50014481,MAMAN,French,"239 CENTRE STREET, MANHATTAN, NY 10013",10013,A,13.0,2025-04-29,40.720185477997,-73.998199829815
50151565,JONNY'S PIZZA,Pizza,"173 ORCHARD STREET, MANHATTAN, NY 10002",10002,N,7.0,2025-04-29,40.721634146838,-73.988441139993
50116166,GRAND STREET PIZZA,Pizza,"384 GRAND STREET, MANHATTAN, NY 10002",10002,A,9.0,2025-04-29,40.716284530277,-73.987821608225
50168233,PALM STREET,Asian/Asian Fusion,"41 JOHN STREET, MANHATTAN, NY 10038",10038,,,2025-04-29,40.709310432064,-74.008108456548
50140489,LORELEY,American,"7 RIVINGTON STREET, MANHATTAN, NY 10002",10002,N,26.0,2025-04-29,40.721357273068,-73.992662102633
50045647,WU'S WONTON KING,Chinese,"165 EAST BROADWAY, MANHATTAN, NY 10002",10002,B,25.0,2025-04-29,40.714055989521,-73.990007993797
50084970,DIG INN,American,"1319 1 AVENUE, MANHATTAN, NY 10021",10021,A,13.0,2025-04-29,40.766978230919,-73.956606597528
41715661,TABOO LOUNGE,American,"408 8 AVENUE, MANHATTAN, NY 10001",10001,,,2025-04-29,40.749916674231,-73.995102353958
50149782,SENDO,Japanese,"876 6 AVENUE, MANHATTAN, NY 10001",10001,N,22.0,2025-04-29,40.747975713922,-73.989089792932
50127418,BROAD NOSH BAGELS,Continental,"314 WEST   58 STREET, MANHATTAN, NY 10019",10019,A,12.0,2025-04-29,40.767679610797,-73.983082892963
50160655,SUSHI AKIRA,Japanese,"317 EAST   75 STREET, MANHATTAN, NY 10021",10021,A,10.0,2025-04-29,40.770398001935,-73.956091699989
50165411,CASA LOUIE,Italian,"455 WEST   37 STREET, MANHATTAN, NY 10018",10018,A,10.0,2025-04-29,40.756100679769,-73.996834461404
40891446,HOTEL CARLYLE,American,"35 EAST   76 STREET, MANHATTAN, NY 10021",10021,A,12.0,2025-04-29,40.77425965477,-73.963284863567
50164373,CHOP'T,American,"332 1 AVENUE, MANHATTAN, NY 10009",10009,A,12.0,2025-04-28,40.734662387109,-73.97998813346
50057201,CORK & KALE (EVEN HOTEL NEW YORK-MIDTOWN EAST),American,"219 EAST   44 STREET, MANHATTAN, NY 10017",10017,A,12.0,2025-04-28,40.751801968329,-73.97287630343
50067806,SUBWAY,Sandwiches,"1400 BROADWAY, MANHATTAN, NY 10018",10018,A,5.0,2025-04-28,40.753179586046,-73.987208466393
50113864,TENZAN,Japanese,"1714 2 AVENUE, MANHATTAN, NY 10128",10128,A,12.0,2025-04-28,40.779705890825,-73.950394928663
50163793,ERNST & YOUNG - 8TH FLOOR,Coffee/Tea,"1 MANHATTAN WEST, MANHATTAN, NY 10001",10001,A,5.0,2025-04-28,40.752255279028,-73.997134216653
50165412,BIRCH COFFEE,Coffee/Tea,"1501 1 AVENUE, MANHATTAN, NY 10075",10075,A,8.0,2025-04-28,40.77193932615,-73.952989371689
50168301,ALTAMIRANO'S ITALIAN RISTORANTE,Italian,"1479 YORK AVENUE, MANHATTAN, NY 10075",10075,N,15.0,2025-04-28,40.770966742631,-73.950748053731
50156862,EL CHILTEPIN 3,Mexican,"348 WEST  145 STREET, MANHATTAN, NY 10039",10039,A,11.0,2025-04-28,40.82375347829,-73.94413643546
50055985,MARCHE MADISON,American,"630 1 AVENUE, MANHATTAN, NY 10016",10016,A,10.0,2025-04-28,40.745208950706,-73.972453145906
41633327,THE CHURCHILL TAVERN,English,"45 EAST   28 STREET, MANHATTAN, NY 10016",10016,A,10.0,2025-04-28,40.743775784518,-73.985138805947
50057848,TRI DIM SHANGHAI,Chinese,"1378 3 AVENUE, MANHATTAN, NY 10075",10075,Z,26.0,2025-04-28,40.773837758207,-73.957627485003
50167281,LA NUEVA ESPANA,Spanish,"606 WEST  207 STREET, MANHATTAN, NY 10034",10034,N,24.0,2025-04-28,40.867392195281,-73.921032277035
50113340,JUICERY HARLEM,"Juice, Smoothies, Fruit Salads","370 LENOX AVENUE, MANHATTAN, NY 10027",10027,A,7.0,2025-04-28,40.810037834945,-73.943812034529
50164696,BAGELS AND CREAM,Bagels/Pretzels,"924 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,N,25.0,2025-04-28,40.799995296963,-73.966044551693
50163795,ERNST & YOUNG - 10TH FLOOR,American,"1 MANHATTAN WEST, MANHATTAN, NY 10001",10001,A,2.0,2025-04-28,40.752255279028,-73.997134216653
50168122,BODEGA PARADISE,Pizza,"1637 PARK AVENUE, MANHATTAN, NY 10029",10029,N,25.0,2025-04-28,40.799143697494,-73.943333665458
50132272,TIGER SUGAR,Coffee/Tea,"129 EAST   45 STREET, MANHATTAN, NY 10017",10017,A,12.0,2025-04-28,40.753240559689,-73.974341112598
50130916,WOLFNIGHTS,Mediterranean,"201 EAST   33 STREET, MANHATTAN, NY 10016",10016,A,11.0,2025-04-28,40.744913764321,-73.978263597117
50141166,PANORAMA ROOM,New American,"22 NORTH LOOP ROAD, MANHATTAN, NY 10044",10044,A,11.0,2025-04-28,40.756215459601,-73.955115687283
50168957,JULIEN BOULANGERIE,Bakery Products/Desserts,"1375 MADISON AVENUE, MANHATTAN, NY 10128",10128,N,7.0,2025-04-25,40.787027763854,-73.954289539584
50146239,ELITE CATERERS,American,"462 7 AVENUE, MANHATTAN, NY 10018",10018,A,11.0,2025-04-25,40.751747104858,-73.990074503944
41229180,FRANCESCO'S PIZZERIA,Pizza,"186 COLUMBUS AVENUE, MANHATTAN, NY 10023",10023,A,13.0,2025-04-25,40.775090040816,-73.980495855488
50107241,BROAD NOSH BAGELS,Sandwiches/Salads/Mixed Buffet,"2350 BROADWAY, MANHATTAN, NY 10024",10024,A,10.0,2025-04-25,40.788000661474,-73.976747198437
50143240,270 MARKETPLACE,American,"270 MADISON AVENUE, MANHATTAN, NY 10016",10016,A,11.0,2025-04-25,40.751117331192,-73.980524556812
50164188,CAFE AROMA,American,"500 WEST   25 STREET, MANHATTAN, NY 10001",10001,N,18.0,2025-04-25,40.748994490803,-74.003327610096
41705626,ZUCKER'S BAGELS & SMOKED FISH,Bagels/Pretzels,"370 LEXINGTON AVENUE, MANHATTAN, NY 10017",10017,A,4.0,2025-04-25,40.75063901798,-73.976641186014
50130517,PLAYA BOWLS,Frozen Desserts,"493 AVENUE OF THE AMERICAS, MANHATTAN, NY 10011",10011,B,23.0,2025-04-25,40.736305476826,-73.997614826701
50157434,SALT & STRAW,Frozen Desserts,"360 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,A,8.0,2025-04-25,40.78197639914,-73.979190289769
50165132,STARBUCKS COFFEE # 85552,Coffee/Tea,"30 ROCKEFELLER PLAZA, MANHATTAN, NY 10112",10112,A,11.0,2025-04-25,40.758747437799,-73.978692223615
41631538,VIVE LA CREPE,French,"189 COLUMBUS AVENUE, MANHATTAN, NY 10023",10023,A,12.0,2025-04-24,40.775131202921,-73.98044168523
50106090,PORTABLE PROVISIONS,American,"220 EAST   81 STREET, MANHATTAN, NY 10028",10028,A,12.0,2025-04-24,40.775310957889,-73.955684066033
50160414,WINNIE SAID,American,"1624 AMSTERDAM AVENUE, MANHATTAN, NY 10031",10031,N,26.0,2025-04-24,40.822161426062,-73.949864549885
50105561,DAVIDOVICH BAKERY,Bakery Products/Desserts,"79 CLINTON STREET, MANHATTAN, NY 10002",10002,A,13.0,2025-04-24,40.718825878394,-73.985209325353
50092722,ELECTRIC LEMON,American,"35 HUDSON YARDS, MANHATTAN, NY 10001",10001,A,10.0,2025-04-24,40.754865551366,-74.00263489186
50160488,EL CHANGARRITO DE LA VIAGRA,Other,"1814 AMSTERDAM AVENUE, MANHATTAN, NY 10031",10031,A,8.0,2025-04-24,40.828255465232,-73.94540818479
50155398,JUMIEKA GRAND,Caribbean,"346 LEXINGTON AVENUE, MANHATTAN, NY 10016",10016,B,24.0,2025-04-24,40.749952928113,-73.977139493502
50093908,CAFE ATELIER,Coffee/Tea,"112 HUDSON STREET, MANHATTAN, NY 10013",10013,A,11.0,2025-04-24,40.719617000605,-74.008629198834
50065026,CORBET & CONLEY CATERERS,American,"145 E 17TH ST, MANHATTAN, NY 10003",10003,A,12.0,2025-04-24,40.73562403867,-73.986782450632
50163073,TAQUERIA SOL MAYA,Mexican,"246 EAST  106 STREET, MANHATTAN, NY 10029",10029,A,0.0,2025-04-24,40.790953320466,-73.943246767066
50153054,STEIGHT,American,"116 ELDRIDGE STREET, MANHATTAN, NY 10002",10002,A,7.0,2025-04-24,40.718219953754,-73.991919314943
50140788,LITTLE RUBYS CAFE,Australian,"225 WEST    4 STREET, MANHATTAN, NY 10014",10014,A,10.0,2025-04-24,40.733719899377,-74.002803642154
50150993,NEW YORK LUNCHEONETTE,American,"135 EAST   50 STREET, MANHATTAN, NY 10022",10022,A,9.0,2025-04-24,40.756322362914,-73.97193958988
50158594,CUTS & SLICES,Pizza,"321 EAST HOUSTON STREET, MANHATTAN, NY 10002",10002,A,12.0,2025-04-24,40.721147617234,-73.982809748907
41633520,POPEYES,Chicken,"125 CANAL STREET, MANHATTAN, NY 10002",10002,A,12.0,2025-04-24,40.715909040079,-73.995126506458
50081462,THE DONUT PUB,Donuts,"740 BROADWAY, MANHATTAN, NY 10003",10003,A,7.0,2025-04-24,40.729877048594,-73.992993104409
50163668,MONSIEUR,Australian,"86 EAST    4 STREET, MANHATTAN, NY 10003",10003,A,10.0,2025-04-24,40.726113689107,-73.989295427032
40395343,FELIX,French,"340 WEST BROADWAY, MANHATTAN, NY 10013",10013,A,7.0,2025-04-24,40.722565148154,-74.003622115531
50118633,LADY WONG,Asian/Asian Fusion,"332 EAST    9 STREET, MANHATTAN, NY 10003",10003,A,12.0,2025-04-24,40.72878952336,-73.986350848689
50163831,CRIOLLAS BAKED EMPANADAS,Spanish,"333 6 AVENUE, MANHATTAN, NY 10014",10014,N,22.0,2025-04-24,40.731408835598,-74.001176261932
50153715,ALICE TEA CUP,Coffee/Tea,"102 WEST   73 STREET, MANHATTAN, NY 10023",10023,N,21.0,2025-04-24,40.77827913835,-73.978765385286
50119835,LES GATEAUX DE MARIE,Bakery Products/Desserts,"1582 1 AVENUE, MANHATTAN, NY 10028",10028,A,7.0,2025-04-24,40.774474695288,-73.951110110591
50149148,BURP BOWL CAFE,Chinese,"1812 2 AVENUE, MANHATTAN, NY 10128",10128,N,26.0,2025-04-24,40.782746095705,-73.948171915378
50147467,BAR LOUISE,New American,"221 7 AVENUE, MANHATTAN, NY 10011",10011,B,27.0,2025-04-24,40.743919396153,-73.995755997585
50133238,REVELIE LUNCHEONETTE,American,"179 PRINCE STREET, MANHATTAN, NY 10012",10012,A,12.0,2025-04-24,40.726322773435,-74.001998770505
41245491,GOTHAM PIZZA,Pizza,"1443 YORK AVENUE, MANHATTAN, NY 10075",10075,A,10.0,2025-04-24,40.769808816737,-73.951597323181
50152980,KABIN,American,"300 SPRING STREET, MANHATTAN, NY 10013",10013,A,13.0,2025-04-23,40.725866881008,-74.007995027125
50078022,TERRAVITA BAR & KITCHEN,Latin American,"4193 BROADWAY, MANHATTAN, NY 10033",10033,A,12.0,2025-04-23,40.848107034346,-73.937808565216
50153408,WONDERLAND BAR,Asian/Asian Fusion,"96 2 AVENUE, MANHATTAN, NY 10003",10003,N,22.0,2025-04-23,40.727109984951,-73.988728821084
50122996,MARTINY'S,Japanese,"121 EAST   17 STREET, MANHATTAN, NY 10003",10003,A,2.0,2025-04-23,40.735975461877,-73.987619532634
50086585,CAFE 41,Coffee/Tea,"222 EAST   41 STREET, MANHATTAN, NY 10017",10017,A,2.0,2025-04-23,40.749589897731,-73.973765059474
50143242,NEW YUE RESTAURANT,Chinese,"60 BAYARD STREET, MANHATTAN, NY 10013",10013,A,13.0,2025-04-23,40.715442514687,-73.997951054863
50144368,POCKET BAR 57,American,"469 WEST   57 STREET, MANHATTAN, NY 10019",10019,,,2025-04-23,40.76867926997,-73.987515954451
50114558,KOHOKU-KU RAMEN,Japanese,"709 9 AVENUE, MANHATTAN, NY 10019",10019,A,12.0,2025-04-23,40.762564161777,-73.98963248287
50078776,LEVAIN BAKERY,Bakery Products/Desserts,"167 WEST   74 STREET, MANHATTAN, NY 10023",10023,A,9.0,2025-04-23,40.779657231505,-73.980028720635
50148141,EPICERIE BOULUD,Coffee/Tea,"885 3 AVENUE, MANHATTAN, NY 10022",10022,A,7.0,2025-04-23,40.757982232712,-73.969173926174
41377220,KARINA BAKERY,Bakery Products/Desserts,"4187 BROADWAY, MANHATTAN, NY 10033",10033,A,13.0,2025-04-23,40.847928669699,-73.937888251865
50165682,NO NAZAR CAFE,Coffee/Tea,"280 EAST   10 STREET, MANHATTAN, NY 10009",10009,N,2.0,2025-04-23,40.72819347578,-73.98309656361
50103610,BUDDHA BAR NEW YORK,Asian/Asian Fusion,"62 THOMAS STREET, MANHATTAN, NY 10013",10013,A,13.0,2025-04-23,40.716844871895,-74.007384294521
50116645,CAFE GRUMPY,Coffee/Tea,"30 ROCKEFELLER PLAZA, MANHATTAN, NY 10112",10112,A,9.0,2025-04-23,40.758747437799,-73.978692223615
50064541,RAMEN ISHIDA,Japanese,"122 LUDLOW STREET, MANHATTAN, NY 10002",10002,A,11.0,2025-04-23,40.719663415061,-73.98855331644
50163547,MR. WU DIM SUM,Chinese,"750 7 AVENUE, MANHATTAN, NY 10019",10019,A,7.0,2025-04-23,40.760746417645,-73.983525051517
50162250,LES VAGABONDS,French,"1070 1 AVENUE, MANHATTAN, NY 10022",10022,A,11.0,2025-04-23,40.759165910524,-73.962282506463
50163298,BLOOMBERG 919 3RD AVE.,Armenian,"919 3 AVENUE, MANHATTAN, NY 10022",10022,A,2.0,2025-04-23,40.759134804339,-73.96833955616
50150605,GHIRARDELLI,American,"350 5 AVENUE, MANHATTAN, NY 10118",10118,A,3.0,2025-04-23,40.748268900702,-73.984690273581
50072348,TACOMBI,Tex-Mex,"350 5 AVENUE, MANHATTAN, NY 10118",10118,A,13.0,2025-04-23,40.748268900702,-73.984690273581
50144882,DOT'S CAFE,American,"515 WEST   52 STREET, MANHATTAN, NY 10019",10019,A,10.0,2025-04-23,40.766330145435,-73.991815983482
50102461,BAJIBAJI,Chinese,"145 1 AVENUE, MANHATTAN, NY 10003",10003,B,18.0,2025-04-23,40.728086685371,-73.984929447145
50164398,HOLY COW,Hamburgers,"906 3 AVENUE, MANHATTAN, NY 10022",10022,,,2025-04-23,40.758745129901,-73.968635733574
50163758,POP'S BAGELS NOLITA,Bagels/Pretzels,"55 EAST HOUSTON STREET, MANHATTAN, NY 10012",10012,N,22.0,2025-04-23,40.724716960505,-73.994292457663
50146154,PRET A MANGER,Sandwiches/Salads/Mixed Buffet,"655 6 AVENUE, MANHATTAN, NY 10010",10010,A,9.0,2025-04-23,40.741127899344,-73.994099785626
