order_id,user_id,restaurant_id,order_time,reservation_time,party_size,cuisine,estimated_travel_minutes,estimated_wait_minutes,actual_wait_minutes,order_status,total_amount,discount_used,discount_amount,created_at
3923,794,50123476,2026-05-30 11:53:10,2026-05-30 12:38:10,4,Coffee/Tea,40.1,0.0,0.0,completed,59.72,True,8.96,2026-05-30 11:53:10
3924,794,50154033,2026-05-11 12:39:46,2026-05-11 12:54:46,4,Other,22.1,0.2,0.0,completed,64.26,False,0.0,2026-05-11 12:39:46
3925,795,50175886,2026-04-02 17:15:37,2026-04-02 19:15:37,1,Coffee/Tea,26.2,0.0,0.0,completed,13.41,True,3.35,2026-04-02 17:15:37
3926,795,50147425,2026-05-18 11:02:31,2026-05-18 12:02:31,2,American,29.5,0.0,0.0,completed,49.77,True,7.47,2026-05-18 11:02:31
3927,795,41680991,2026-03-08 13:40:45,2026-03-08 14:25:45,1,American,34.4,0.0,0.0,completed,26.0,False,0.0,2026-03-08 13:40:45
3928,795,50133640,2026-03-25 16:34:42,2026-03-25 18:34:42,3,Thai,24.6,0.0,0.0,completed,67.57,False,0.0,2026-03-25 16:34:42
3929,795,50109268,2026-04-15 19:36:53,2026-04-15 20:06:53,5,Asian/Asian Fusion,23.0,0.0,0.0,completed,37.96,False,0.0,2026-04-15 19:36:53
3930,796,50114975,2026-04-05 09:36:13,2026-04-05 10:21:13,4,Japanese,16.1,0.0,0.8,completed,318.91,False,0.0,2026-04-05 09:36:13
3931,796,50110979,2026-04-23 11:54:58,2026-04-23 12:39:58,1,Asian/Asian Fusion,40.7,0.0,0.1,completed,8.97,False,0.0,2026-04-23 11:54:58
3932,796,50163332,2026-05-14 17:37:20,2026-05-14 19:07:20,3,Asian/Asian Fusion,27.3,0.0,4.7,completed,236.39,False,0.0,2026-05-14 17:37:20
3933,796,50175402,2026-05-02 21:11:50,2026-05-02 21:41:50,2,Asian/Asian Fusion,8.7,3.8,4.0,cancelled,218.53,True,43.71,2026-05-02 21:11:50
3934,796,50129758,2026-04-26 13:18:28,2026-04-26 14:03:28,2,Japanese,42.6,0.7,3.4,completed,133.7,False,0.0,2026-04-26 13:18:28
3935,796,50127162,2026-05-07 10:52:47,2026-05-07 11:22:47,3,Asian/Asian Fusion,16.3,0.0,0.4,completed,169.47,False,0.0,2026-05-07 10:52:47
3936,797,50152273,2026-05-31 11:29:25,2026-05-31 12:29:25,1,"Juice, Smoothies, Fruit Salads",10.1,0.0,5.6,no_show,45.75,False,0.0,2026-05-31 11:29:25
3937,797,50009047,2026-05-12 17:43:04,2026-05-12 18:13:04,3,Japanese,13.4,0.2,2.1,completed,116.58,False,0.0,2026-05-12 17:43:04
3938,797,50015433,2026-04-29 20:45:26,2026-04-29 21:45:26,2,"Juice, Smoothies, Fruit Salads",21.0,0.0,4.8,cancelled,161.91,True,32.38,2026-04-29 20:45:26
3939,798,50160967,2026-04-03 19:16:50,2026-04-03 19:46:50,1,American,18.5,0.0,2.6,completed,29.03,False,0.0,2026-04-03 19:16:50
3940,798,41375603,2026-05-14 17:12:23,2026-05-14 18:12:23,2,Latin American,11.1,0.0,0.0,completed,161.47,False,0.0,2026-05-14 17:12:23
3941,798,50070663,2026-03-05 10:48:08,2026-03-05 11:48:08,2,Pizza,37.7,0.0,1.7,completed,70.49,False,0.0,2026-03-05 10:48:08
3942,798,50139396,2026-04-19 08:11:15,2026-04-19 09:11:15,4,American,13.1,0.0,0.5,completed,171.49,False,0.0,2026-04-19 08:11:15
3943,798,50076107,2026-05-25 12:45:49,2026-05-25 13:45:49,2,Other,14.9,0.0,1.6,completed,160.63,False,0.0,2026-05-25 12:45:49
3944,798,50146129,2026-04-02 12:03:45,2026-04-02 13:03:45,4,Pizza,14.0,0.0,1.4,completed,353.53,False,0.0,2026-04-02 12:03:45
3945,798,50160488,2026-03-04 20:43:39,2026-03-04 21:28:39,3,Other,35.6,0.0,4.0,completed,132.99,False,0.0,2026-03-04 20:43:39
3946,798,50121315,2026-04-30 19:42:51,2026-04-30 20:27:51,3,Mexican,39.9,0.0,0.0,cancelled,289.11,False,0.0,2026-04-30 19:42:51
3947,798,50122865,2026-03-30 17:29:48,2026-03-30 17:59:48,2,Pizza,16.9,0.0,3.1,completed,91.18,False,0.0,2026-03-30 17:29:48
3948,798,50106220,2026-04-25 14:00:37,2026-04-25 15:30:37,1,Coffee/Tea,6.0,0.0,0.0,completed,91.88,False,0.0,2026-04-25 14:00:37
3949,798,50170362,2026-03-16 16:16:03,2026-03-16 17:46:03,3,Coffee/Tea,18.8,0.0,0.0,completed,206.85,False,0.0,2026-03-16 16:16:03
3950,798,50119909,2026-04-10 09:00:39,2026-04-10 10:00:39,2,Japanese,24.8,0.0,0.4,completed,81.48,False,0.0,2026-04-10 09:00:39
3951,798,50142981,2026-03-30 09:57:58,2026-03-30 10:27:58,2,Pizza,26.0,0.0,0.5,completed,19.91,True,3.98,2026-03-30 09:57:58
3952,798,50158801,2026-05-25 15:14:21,2026-05-25 15:44:21,1,Pizza,16.2,0.0,0.5,cancelled,51.65,False,0.0,2026-05-25 15:14:21
3953,798,50153706,2026-04-29 15:02:18,2026-04-29 16:32:18,3,Pizza,32.2,0.0,0.0,completed,202.59,False,0.0,2026-04-29 15:02:18
3954,798,50104248,2026-05-03 13:50:39,2026-05-03 14:35:39,1,Other,13.9,0.0,0.0,completed,52.03,False,0.0,2026-05-03 13:50:39
3955,799,40996589,2026-03-12 21:29:06,2026-03-12 22:14:06,3,Latin American,10.5,0.0,2.6,completed,125.21,False,0.0,2026-03-12 21:29:06
3956,799,50160156,2026-04-03 16:03:51,2026-04-03 18:03:51,1,Korean,31.4,0.0,3.4,completed,11.04,True,1.1,2026-04-03 16:03:51
3957,799,50043003,2026-05-14 15:45:11,2026-05-14 16:15:11,3,Korean,35.3,0.0,2.1,completed,188.3,False,0.0,2026-05-14 15:45:11
3958,799,50167375,2026-04-08 17:40:55,2026-04-08 17:55:55,3,Pizza,16.4,0.0,5.9,completed,71.54,False,0.0,2026-04-08 17:40:55
3959,799,50104384,2026-04-04 09:22:08,2026-04-04 09:52:08,4,Coffee/Tea,37.5,0.0,0.0,completed,250.94,False,0.0,2026-04-04 09:22:08
3960,799,50002009,2026-05-12 22:57:55,2026-05-13 00:27:55,4,Latin American,31.0,0.0,0.0,completed,35.94,True,7.19,2026-05-12 22:57:55
3961,800,50087083,2026-05-13 15:22:20,2026-05-13 16:22:20,4,Chinese,32.6,0.0,0.0,completed,22.76,False,0.0,2026-05-13 15:22:20
3962,800,50118602,2026-03-02 15:08:11,2026-03-02 16:08:11,2,Chicken,28.3,0.0,0.0,cancelled,74.57,False,0.0,2026-03-02 15:08:11
3963,800,50101878,2026-04-10 16:38:06,2026-04-10 17:23:06,3,Chinese,21.7,0.0,0.0,completed,66.09,True,6.61,2026-04-10 16:38:06
3964,800,50088377,2026-04-09 19:42:22,2026-04-09 20:42:22,2,Hamburgers,27.1,0.0,0.0,completed,46.7,False,0.0,2026-04-09 19:42:22
3965,800,50108977,2026-04-29 16:19:53,2026-04-29 16:49:53,3,Chinese,35.0,0.0,0.0,completed,20.05,True,2.0,2026-04-29 16:19:53
3966,800,50126739,2026-05-27 08:45:06,2026-05-27 09:15:06,2,American,5.3,0.0,2.7,completed,86.44,False,0.0,2026-05-27 08:45:06
3967,800,50160016,2026-05-03 10:02:03,2026-05-03 12:02:03,1,Chinese,29.9,0.0,0.0,completed,11.67,False,0.0,2026-05-03 10:02:03
3968,800,50120024,2026-04-30 12:47:29,2026-04-30 14:17:29,2,Chinese,38.7,22.3,26.0,completed,98.85,False,0.0,2026-04-30 12:47:29
3969,801,50179762,2026-03-15 20:30:24,2026-03-15 22:00:24,2,"Juice, Smoothies, Fruit Salads",24.1,0.0,0.0,completed,42.2,False,0.0,2026-03-15 20:30:24
3970,801,40747820,2026-04-29 13:02:49,2026-04-29 14:32:49,1,Irish,40.2,0.0,3.1,completed,13.13,False,0.0,2026-04-29 13:02:49
3971,801,50150851,2026-04-30 10:56:33,2026-04-30 11:26:33,3,Latin American,32.9,0.0,2.6,completed,2.12,False,0.0,2026-04-30 10:56:33
3972,801,50133344,2026-05-12 18:29:49,2026-05-12 19:14:49,4,Korean,21.6,0.0,0.7,completed,27.51,False,0.0,2026-05-12 18:29:49
3973,801,50016964,2026-04-03 16:23:00,2026-04-03 16:53:00,2,Korean,5.6,0.0,3.1,completed,36.06,False,0.0,2026-04-03 16:23:00
3974,801,50177871,2026-04-20 19:55:50,2026-04-20 20:40:50,2,Mediterranean,40.7,4.6,7.0,completed,6.12,False,0.0,2026-04-20 19:55:50
3975,801,50158701,2026-04-18 16:45:22,2026-04-18 17:15:22,1,"Juice, Smoothies, Fruit Salads",5.5,0.0,0.7,completed,18.8,False,0.0,2026-04-18 16:45:22
3976,801,50041966,2026-05-13 12:49:18,2026-05-13 14:19:18,2,Korean,12.7,0.0,0.5,completed,45.29,False,0.0,2026-05-13 12:49:18
3977,802,50114768,2026-04-01 19:43:46,2026-04-01 20:13:46,2,Chicken,44.9,0.0,2.1,completed,86.52,False,0.0,2026-04-01 19:43:46
3978,802,50108317,2026-04-21 16:34:59,2026-04-21 17:19:59,2,Chicken,19.7,0.0,8.7,completed,28.17,False,0.0,2026-04-21 16:34:59
3979,802,50124827,2026-05-14 19:05:37,2026-05-14 20:35:37,3,French,35.9,0.0,0.6,cancelled,30.52,False,0.0,2026-05-14 19:05:37
3980,802,50118940,2026-03-27 11:39:33,2026-03-27 12:09:33,5,Chicken,28.6,0.0,0.0,completed,56.72,False,0.0,2026-03-27 11:39:33
3981,802,50158103,2026-04-18 19:54:49,2026-04-18 21:54:49,2,French,10.9,0.0,0.0,completed,20.51,True,5.13,2026-04-18 19:54:49
3982,802,50152172,2026-04-17 19:00:17,2026-04-17 19:30:17,2,Italian,31.0,0.0,2.3,completed,60.32,False,0.0,2026-04-17 19:00:17
3983,803,41621699,2026-03-17 13:25:51,2026-03-17 14:25:51,2,Latin American,30.0,0.0,1.1,completed,41.65,False,0.0,2026-03-17 13:25:51
3984,804,40551234,2026-04-29 18:53:02,2026-04-29 20:53:02,4,American,44.2,0.0,0.0,cancelled,114.06,False,0.0,2026-04-29 18:53:02
3985,804,50133243,2026-04-13 09:39:27,2026-04-13 09:54:27,2,Sandwiches,10.3,0.0,3.9,completed,33.81,True,8.45,2026-04-13 09:39:27
3986,804,50108770,2026-05-02 17:41:45,2026-05-02 18:26:45,1,Sandwiches,11.5,0.0,0.0,completed,4.09,False,0.0,2026-05-02 17:41:45
3987,804,50151764,2026-03-17 13:03:35,2026-03-17 14:03:35,3,Sandwiches,41.2,0.0,0.0,completed,51.73,False,0.0,2026-03-17 13:03:35
3988,805,50174582,2026-03-27 11:34:16,2026-03-27 12:19:16,2,American,27.4,0.0,1.5,completed,29.65,False,0.0,2026-03-27 11:34:16
3989,805,50164501,2026-03-25 17:57:23,2026-03-25 18:12:23,6,Thai,43.1,0.0,3.1,completed,98.03,False,0.0,2026-03-25 17:57:23
3990,805,41699605,2026-04-29 21:48:01,2026-04-29 22:03:01,2,Mexican,43.5,0.0,0.8,completed,46.33,False,0.0,2026-04-29 21:48:01
3991,805,50135920,2026-05-13 13:11:06,2026-05-13 14:11:06,2,Asian/Asian Fusion,38.5,23.3,20.9,completed,104.09,False,0.0,2026-05-13 13:11:06
3992,805,50118876,2026-05-02 19:38:02,2026-05-02 20:38:02,3,Asian/Asian Fusion,29.2,0.0,0.7,completed,75.36,False,0.0,2026-05-02 19:38:02
3993,806,50121683,2026-03-08 17:46:27,2026-03-08 18:16:27,2,Chinese,12.9,0.0,0.0,completed,185.69,False,0.0,2026-03-08 17:46:27
3994,806,50162920,2026-04-21 18:38:53,2026-04-21 20:38:53,4,Chinese,33.7,0.0,0.0,completed,374.03,False,0.0,2026-04-21 18:38:53
3995,806,50146629,2026-05-11 11:59:00,2026-05-11 12:14:00,2,Chinese,40.0,0.0,0.0,completed,125.52,False,0.0,2026-05-11 11:59:00
3996,807,41327743,2026-04-30 21:06:57,2026-04-30 21:51:57,3,Indian,11.5,0.0,0.0,completed,104.89,False,0.0,2026-04-30 21:06:57
3997,807,41489806,2026-03-23 15:28:05,2026-03-23 16:13:05,3,Indian,20.1,0.0,0.0,completed,62.76,False,0.0,2026-03-23 15:28:05
3998,807,50165428,2026-04-22 18:18:17,2026-04-22 19:03:17,2,Coffee/Tea,10.8,0.0,0.4,completed,74.53,False,0.0,2026-04-22 18:18:17
3999,807,41709604,2026-04-22 14:12:49,2026-04-22 15:42:49,3,Chicken,7.7,0.0,0.0,completed,97.27,False,0.0,2026-04-22 14:12:49
4000,807,50174160,2026-05-13 21:15:56,2026-05-13 21:30:56,3,Italian,34.7,0.0,0.0,completed,13.98,True,2.8,2026-05-13 21:15:56
4001,807,50177493,2026-04-05 17:36:01,2026-04-05 18:06:01,1,Coffee/Tea,24.0,0.0,1.6,completed,0.69,False,0.0,2026-04-05 17:36:01
4002,807,50118838,2026-04-29 16:17:45,2026-04-29 17:02:45,2,Coffee/Tea,23.9,0.0,1.1,completed,37.44,False,0.0,2026-04-29 16:17:45
4003,807,50157163,2026-04-10 21:06:59,2026-04-10 22:36:59,1,Latin American,6.4,0.0,0.2,completed,35.2,False,0.0,2026-04-10 21:06:59
4004,807,50108497,2026-03-29 18:32:56,2026-03-29 19:32:56,1,Indian,27.8,0.0,0.0,completed,30.32,True,3.03,2026-03-29 18:32:56
4005,807,50139590,2026-05-09 22:13:12,2026-05-09 23:13:12,2,Coffee/Tea,41.6,0.0,0.0,completed,111.31,False,0.0,2026-05-09 22:13:12
4006,807,40398434,2026-03-31 18:15:35,2026-03-31 20:15:35,2,Indian,13.3,0.0,2.2,completed,61.87,False,0.0,2026-03-31 18:15:35
4007,807,50155204,2026-04-27 19:16:35,2026-04-27 19:46:35,2,Coffee/Tea,43.7,0.0,7.0,completed,38.52,False,0.0,2026-04-27 19:16:35
4008,807,50130973,2026-05-25 17:02:24,2026-05-25 18:02:24,2,Frozen Desserts,22.8,0.0,0.3,completed,27.71,True,5.54,2026-05-25 17:02:24
4009,808,41575449,2026-04-14 13:46:51,2026-04-14 14:31:51,4,American,42.6,0.3,0.3,no_show,69.91,False,0.0,2026-04-14 13:46:51
4010,808,50168175,2026-04-23 13:01:35,2026-04-23 13:46:35,2,Korean,44.8,0.0,0.9,completed,36.55,False,0.0,2026-04-23 13:01:35
4011,808,50054046,2026-03-09 20:36:21,2026-03-09 22:06:21,1,French,29.1,0.0,8.3,completed,4.01,False,0.0,2026-03-09 20:36:21
4012,809,41253845,2026-05-31 13:52:20,2026-05-31 14:37:20,1,American,43.7,0.0,5.9,completed,25.89,False,0.0,2026-05-31 13:52:20
4013,810,50118072,2026-04-18 12:05:18,2026-04-18 13:35:18,4,Mexican,38.3,0.0,0.2,completed,90.73,False,0.0,2026-04-18 12:05:18
4014,810,50164167,2026-05-22 19:41:11,2026-05-22 20:41:11,1,Mexican,17.2,0.0,0.0,completed,29.1,True,5.82,2026-05-22 19:41:11
4015,810,50111610,2026-05-26 09:50:39,2026-05-26 10:05:39,2,Bakery Products/Desserts,37.0,0.0,0.0,completed,7.39,True,1.48,2026-05-26 09:50:39
4016,811,50097856,2026-04-25 20:00:57,2026-04-25 20:45:57,3,Donuts,33.0,0.0,0.0,completed,200.32,False,0.0,2026-04-25 20:00:57
4017,811,50139754,2026-04-17 12:01:33,2026-04-17 12:46:33,4,Sandwiches/Salads/Mixed Buffet,15.8,0.0,2.1,completed,106.41,False,0.0,2026-04-17 12:01:33
4018,812,50065774,2026-04-17 19:23:43,2026-04-17 19:38:43,1,Seafood,6.9,0.0,3.6,completed,13.77,False,0.0,2026-04-17 19:23:43
4019,812,50112698,2026-05-15 12:36:52,2026-05-15 13:21:52,2,Salads,15.1,0.0,0.0,completed,158.45,False,0.0,2026-05-15 12:36:52
4020,812,50126157,2026-04-05 09:33:17,2026-04-05 10:18:17,4,Mediterranean,43.2,0.0,2.4,completed,61.92,False,0.0,2026-04-05 09:33:17
4021,812,41040475,2026-04-21 19:53:19,2026-04-21 20:38:19,4,American,16.9,0.0,0.0,completed,221.06,False,0.0,2026-04-21 19:53:19
4022,812,50036199,2026-03-12 12:31:14,2026-03-12 14:01:14,3,Mediterranean,37.7,0.0,0.0,completed,89.96,False,0.0,2026-03-12 12:31:14
4023,812,50001719,2026-03-02 10:41:57,2026-03-02 11:26:57,5,Mediterranean,36.1,0.0,0.0,completed,173.91,True,26.09,2026-03-02 10:41:57
4024,812,50044520,2026-04-25 12:37:22,2026-04-25 13:22:22,2,American,35.8,8.6,5.4,completed,45.89,True,4.59,2026-04-25 12:37:22
4025,813,50145549,2026-04-16 18:58:51,2026-04-16 19:43:51,1,Japanese,24.4,0.0,6.2,completed,33.56,False,0.0,2026-04-16 18:58:51
4026,813,41635072,2026-04-04 11:03:51,2026-04-04 11:33:51,4,Italian,31.2,0.0,0.4,completed,1160.9,False,0.0,2026-04-04 11:03:51
4027,813,50150129,2026-03-26 09:21:59,2026-03-26 09:51:59,2,"Juice, Smoothies, Fruit Salads",31.2,0.0,0.2,cancelled,109.5,False,0.0,2026-03-26 09:21:59
4028,813,50147929,2026-05-26 19:29:25,2026-05-26 20:59:25,4,Japanese,32.1,0.0,2.3,completed,48.05,False,0.0,2026-05-26 19:29:25
4029,814,50118032,2026-03-28 08:47:22,2026-03-28 09:17:22,5,Asian/Asian Fusion,10.2,0.0,1.1,completed,69.31,False,0.0,2026-03-28 08:47:22
4030,814,41567865,2026-05-06 08:47:13,2026-05-06 09:17:13,6,Mexican,22.0,0.0,0.0,completed,196.22,True,19.62,2026-05-06 08:47:13
4031,814,50119713,2026-05-22 20:21:21,2026-05-22 21:51:21,1,Asian/Asian Fusion,22.5,0.0,1.7,completed,23.78,True,5.95,2026-05-22 20:21:21
4032,814,50118032,2026-03-22 17:43:02,2026-03-22 18:13:02,1,Asian/Asian Fusion,36.4,0.0,1.6,no_show,19.67,True,4.92,2026-03-22 17:43:02
4033,814,50145771,2026-04-07 20:34:32,2026-04-07 21:04:32,2,Asian/Asian Fusion,26.6,0.0,0.0,completed,31.33,True,7.83,2026-04-07 20:34:32
4034,815,41136967,2026-04-16 13:35:31,2026-04-16 13:50:31,3,American,24.1,0.0,3.4,completed,151.22,True,30.24,2026-04-16 13:35:31
4035,815,50174266,2026-04-24 12:47:32,2026-04-24 13:32:32,3,Italian,15.3,0.0,2.0,completed,145.4,False,0.0,2026-04-24 12:47:32
4036,815,50145878,2026-03-13 18:42:15,2026-03-13 19:42:15,2,New American,30.7,0.0,0.0,completed,66.34,True,13.27,2026-03-13 18:42:15
4037,815,50114882,2026-04-10 13:56:23,2026-04-10 15:26:23,2,Coffee/Tea,39.0,0.0,2.1,completed,104.33,True,15.65,2026-04-10 13:56:23
4038,815,50150589,2026-05-21 18:49:47,2026-05-21 20:19:47,5,Korean,19.8,0.0,0.0,cancelled,25.08,False,0.0,2026-05-21 18:49:47
4039,816,50156176,2026-03-05 11:40:29,2026-03-05 13:10:29,2,Mediterranean,12.7,0.0,0.0,cancelled,37.41,False,0.0,2026-03-05 11:40:29
4040,817,41405007,2026-04-18 21:36:20,2026-04-18 23:06:20,2,American,11.3,0.0,0.0,completed,38.57,False,0.0,2026-04-18 21:36:20
4041,817,50172135,2026-05-11 19:24:08,2026-05-11 19:54:08,2,Donuts,30.1,0.0,0.0,completed,82.85,False,0.0,2026-05-11 19:24:08
4042,817,40375699,2026-03-11 20:41:39,2026-03-11 21:41:39,2,Italian,35.6,0.0,3.6,completed,60.46,False,0.0,2026-03-11 20:41:39
4043,817,40367728,2026-03-12 21:23:35,2026-03-12 22:08:35,2,Italian,17.2,0.0,3.2,completed,34.69,False,0.0,2026-03-12 21:23:35
4044,817,50145565,2026-03-09 13:59:30,2026-03-09 14:59:30,1,Italian,23.2,0.9,0.0,completed,7.43,False,0.0,2026-03-09 13:59:30
4045,818,50117525,2026-03-16 13:53:37,2026-03-16 14:53:37,1,Mexican,11.2,0.0,0.0,cancelled,25.16,True,2.52,2026-03-16 13:53:37
4046,818,50181730,2026-04-14 09:53:33,2026-04-14 10:08:33,1,Mexican,6.5,0.0,0.0,completed,29.65,True,2.97,2026-04-14 09:53:33
4047,819,50170028,2026-03-23 16:46:36,2026-03-23 17:46:36,2,Japanese,43.2,0.0,2.1,completed,42.82,True,8.56,2026-03-23 16:46:36
4048,819,50182567,2026-04-16 08:46:34,2026-04-16 10:16:34,4,Japanese,27.6,2.6,5.1,completed,56.2,False,0.0,2026-04-16 08:46:34
4049,820,50089256,2026-03-31 18:43:41,2026-03-31 18:58:41,1,Donuts,16.5,0.0,0.0,completed,23.98,False,0.0,2026-03-31 18:43:41
4050,820,50053728,2026-04-19 10:17:47,2026-04-19 10:32:47,2,Mediterranean,19.9,0.0,0.0,completed,87.44,False,0.0,2026-04-19 10:17:47
4051,821,50083696,2026-04-21 12:42:23,2026-04-21 14:12:23,2,Mediterranean,33.5,0.0,0.0,completed,34.84,False,0.0,2026-04-21 12:42:23
4052,821,50174137,2026-04-17 14:01:48,2026-04-17 15:01:48,2,Other,38.5,1.8,1.4,completed,12.04,False,0.0,2026-04-17 14:01:48
4053,821,41239252,2026-03-03 13:55:54,2026-03-03 15:25:54,1,Mediterranean,26.6,0.4,0.0,completed,19.51,False,0.0,2026-03-03 13:55:54
4054,821,50135617,2026-03-03 16:44:41,2026-03-03 18:44:41,2,Mediterranean,31.8,0.0,0.0,cancelled,22.91,False,0.0,2026-03-03 16:44:41
4055,821,50119298,2026-04-05 20:29:40,2026-04-05 21:29:40,2,Mediterranean,34.7,0.0,4.7,completed,9.88,False,0.0,2026-04-05 20:29:40
4056,821,50156176,2026-05-02 18:18:01,2026-05-02 18:48:01,4,Mediterranean,18.3,0.0,0.0,completed,78.08,False,0.0,2026-05-02 18:18:01
4057,821,50146128,2026-03-26 19:45:33,2026-03-26 20:45:33,4,Sandwiches/Salads/Mixed Buffet,45.0,0.0,0.0,completed,55.14,True,8.27,2026-03-26 19:45:33
4058,821,50145144,2026-04-10 14:28:35,2026-04-10 14:43:35,2,Other,15.0,0.0,2.6,cancelled,42.65,False,0.0,2026-04-10 14:28:35
4059,821,50144074,2026-03-05 17:32:45,2026-03-05 17:47:45,4,Other,24.8,0.0,2.7,completed,138.6,False,0.0,2026-03-05 17:32:45
4060,821,50163011,2026-05-16 12:26:55,2026-05-16 13:11:55,2,Other,23.2,0.0,1.6,completed,24.01,False,0.0,2026-05-16 12:26:55
4061,821,50128394,2026-05-10 22:16:42,2026-05-10 23:01:42,2,Asian/Asian Fusion,6.8,0.0,0.0,cancelled,53.46,False,0.0,2026-05-10 22:16:42
4062,821,41321731,2026-03-29 21:22:02,2026-03-29 21:52:02,3,Mediterranean,8.2,0.0,0.0,completed,18.66,True,2.8,2026-03-29 21:22:02
4063,822,50127351,2026-05-22 12:57:16,2026-05-22 13:27:16,1,Japanese,30.2,0.4,0.0,completed,37.25,False,0.0,2026-05-22 12:57:16
4064,822,50106218,2026-04-07 22:01:00,2026-04-07 22:31:00,3,Bakery Products/Desserts,9.8,0.0,0.0,completed,3.44,False,0.0,2026-04-07 22:01:00
4065,822,50178296,2026-05-11 14:24:04,2026-05-11 15:09:04,2,Japanese,42.4,0.0,0.0,completed,51.84,True,5.18,2026-05-11 14:24:04
4066,823,50036394,2026-04-27 19:02:42,2026-04-27 19:32:42,1,Latin American,36.0,0.0,0.0,completed,10.71,False,0.0,2026-04-27 19:02:42
4067,823,50058240,2026-04-18 13:16:38,2026-04-18 14:46:38,3,Bakery Products/Desserts,17.7,0.0,2.4,completed,62.06,False,0.0,2026-04-18 13:16:38
4068,823,41499185,2026-05-23 13:00:03,2026-05-23 13:45:03,2,Mexican,23.1,0.0,0.0,completed,10.06,False,0.0,2026-05-23 13:00:03
4069,823,50087404,2026-03-01 10:25:10,2026-03-01 11:10:10,2,Bakery Products/Desserts,31.3,0.0,0.0,cancelled,29.48,False,0.0,2026-03-01 10:25:10
4070,823,50068493,2026-05-06 18:23:38,2026-05-06 19:08:38,2,Latin American,17.6,0.0,0.0,cancelled,28.74,False,0.0,2026-05-06 18:23:38
4071,823,50126563,2026-05-17 12:10:55,2026-05-17 12:55:55,2,Latin American,13.3,0.0,0.0,completed,57.81,False,0.0,2026-05-17 12:10:55
4072,823,50094883,2026-04-23 22:59:46,2026-04-23 23:59:46,3,Bakery Products/Desserts,25.3,0.0,4.3,completed,40.0,False,0.0,2026-04-23 22:59:46
4073,823,50180712,2026-03-01 20:43:35,2026-03-01 21:13:35,5,Latin American,11.8,0.0,2.6,completed,68.14,True,13.63,2026-03-01 20:43:35
4074,823,41068607,2026-03-07 15:08:12,2026-03-07 15:38:12,2,Latin American,36.8,0.0,2.1,completed,66.58,False,0.0,2026-03-07 15:08:12
4075,823,50165641,2026-03-19 13:21:19,2026-03-19 14:21:19,2,Bakery Products/Desserts,8.4,0.0,0.0,completed,15.02,False,0.0,2026-03-19 13:21:19
4076,824,50128953,2026-04-16 14:01:47,2026-04-16 14:46:47,1,Bagels/Pretzels,5.5,0.0,0.0,completed,50.93,True,7.64,2026-04-16 14:01:47
4077,824,50132011,2026-03-09 08:13:07,2026-03-09 08:43:07,4,Coffee/Tea,20.0,0.0,0.0,completed,37.15,False,0.0,2026-03-09 08:13:07
4078,824,50112090,2026-03-07 12:04:42,2026-03-07 13:04:42,4,Coffee/Tea,38.8,0.0,0.0,cancelled,109.25,False,0.0,2026-03-07 12:04:42
4079,824,50163440,2026-03-24 15:37:56,2026-03-24 17:37:56,2,Coffee/Tea,39.7,0.0,0.0,completed,61.72,False,0.0,2026-03-24 15:37:56
4080,824,50051556,2026-03-07 18:45:28,2026-03-07 19:15:28,1,Latin American,19.1,0.0,0.8,completed,6.78,False,0.0,2026-03-07 18:45:28
4081,824,50183864,2026-05-30 22:24:07,2026-05-30 22:39:07,1,American,42.9,0.0,3.7,completed,31.62,False,0.0,2026-05-30 22:24:07
4082,824,50180153,2026-04-14 21:49:48,2026-04-14 22:49:48,2,Latin American,37.6,0.0,2.1,completed,16.48,False,0.0,2026-04-14 21:49:48
4083,824,41255436,2026-05-13 21:16:03,2026-05-13 22:16:03,2,Mexican,15.7,0.0,0.7,completed,86.02,False,0.0,2026-05-13 21:16:03
4084,824,50105207,2026-03-23 14:10:54,2026-03-23 15:10:54,1,Coffee/Tea,35.7,0.0,0.0,completed,27.07,True,4.06,2026-03-23 14:10:54
4085,824,50140839,2026-05-27 14:22:28,2026-05-27 15:22:28,4,Latin American,17.5,0.0,0.0,cancelled,107.85,True,21.57,2026-05-27 14:22:28
4086,824,50179380,2026-03-30 18:08:55,2026-03-30 18:23:55,2,Coffee/Tea,39.8,0.0,0.0,completed,119.28,False,0.0,2026-03-30 18:08:55
4087,824,50118468,2026-04-24 14:11:48,2026-04-24 14:41:48,3,Latin American,23.9,0.0,3.5,completed,45.15,False,0.0,2026-04-24 14:11:48
4088,824,50176062,2026-04-24 15:09:23,2026-04-24 16:39:23,5,Coffee/Tea,19.9,0.0,0.3,completed,61.85,False,0.0,2026-04-24 15:09:23
4089,824,50079488,2026-05-02 11:16:00,2026-05-02 12:46:00,2,Coffee/Tea,42.4,0.0,0.0,completed,95.48,False,0.0,2026-05-02 11:16:00
4090,824,50118534,2026-03-09 13:27:00,2026-03-09 14:12:00,3,Coffee/Tea,35.6,0.0,0.0,no_show,94.74,False,0.0,2026-03-09 13:27:00
4091,824,50168556,2026-05-13 11:23:26,2026-05-13 11:53:26,2,Coffee/Tea,39.0,0.0,3.6,cancelled,129.29,False,0.0,2026-05-13 11:23:26
4092,824,50171495,2026-05-19 12:58:55,2026-05-19 13:28:55,3,Coffee/Tea,8.8,0.0,4.0,completed,73.2,False,0.0,2026-05-19 12:58:55
