,restaurant_id,original_name,original_address,matched_name,google_id,matched_address,latitude,longitude,day,hour,busyness_score,typical_time_spent,rating,reviews,weekday,demand_month,taxi_zone_id,taxi_zone_name,estimated_area_sqft,capacity,turnover_rate,takeaway_ratio,eat_in_ratio,dropoff_count
1946,50070560,HO FOODS NYC,"110 EAST    7 STREET, MANHATTAN, NY 10009",Ho Foods,0x89c2599d374d857b:0x64d66138307f4738,,40.7262861,-73.9848252,7,6,0,,4.3,746,6,6,79,East Village,400.0,24.0,1.2,0.3,0.7,63
1947,50070575,THE LOBSTER CLUB,"99 EAST   52 STREET, MANHATTAN, NY 10022",The Lobster Club,0x89c258fb5c54793b:0xc6bd0af7603fc51d,,40.7585133,-73.9718852,1,6,0,People typically spend 1.5-4 hours here,4.4,415,0,6,162,Midtown East,8000.0,440.0,1.0,0.15,0.85,513
1948,50070927,PAPA JOHN'S PIZZA,"343 GRAND STREET, MANHATTAN, NY 10002",Papa Johns Pizza,0x89c25983ffa61141:0xb771c0d909f042a8,,40.7167849,-73.9898441,7,6,0,People typically spend 10 min to 1 hr here,3.4,368,6,6,148,Lower East Side,1284.8,86.08160000000002,1.8,0.5,0.5,43
1949,50070940,PAPA JOHN'S PIZZA,"896 AMSTERDAM AVENUE, MANHATTAN, NY 10025",Papa Johns Pizza,0x89c2f62442adf40d:0xb0939da3867f8442,,40.7991634,-73.96702429999999,7,6,0,People typically spend 15 min to 1.5 hr here,3.9,379,6,6,151,Manhattan Valley,666.6666666666666,44.66666666666666,1.8,0.5,0.5,38
1950,50070989,LA PECORA BIANCA,"950 2 AVENUE, MANHATTAN, NY 10022",La Pecora Bianca Midtown,0x89c258e256e69659:0x5b619dd661260a7,,40.7549194,-73.9682485,7,6,0,People typically spend 20 min to 2 hr here,4.8,4150,6,6,229,Sutton Place/Turtle Bay North,4088.5,224.8675,1.0,0.1,0.9,48
1951,50071103,FRESH & CO,"444 10 AVENUE, MANHATTAN, NY 10001",fresh&co,0x89c259b306373a6b:0x674125519baa1d4e,,40.7550288,-73.9984704,7,6,0,People typically spend 15 min to 1 hr here,4.2,453,6,6,68,East Chelsea,680.0,56.44,2.5,0.6,0.4,303
1952,50071707,KITH RETAIL,"337 LAFAYETTE STREET, MANHATTAN, NY 10012",Kith Manhattan,0x89c2598ff040cb61:0x3dbdf07ffd24d337,,40.7260327,-73.99432019999999,7,6,0,People typically spend 25 min to 1 hr here,4.1,2206,6,6,114,Greenwich Village South,1220.625,101.311875,3.0,0.8,0.1999999999999999,15
1953,50071792,PANDA EXPRESS # 2792,"2852 BROADWAY, MANHATTAN, NY 10025",Panda Express,0x89c2f63b82a75603:0xacabc4c5d56c1e5a,,40.8045338,-73.96603879999999,7,6,0,People typically spend 15-45 min here,3.8,617,6,6,166,Morningside Heights,1557.5,93.45,1.2,0.3,0.7,61
1954,50072316,BUTTERCUP BAKESHOP,"973 2 AVENUE, MANHATTAN, NY 10022",Buttercup BakeShop,0x89c258e3aecd4169:0x580f6a661d1481c7,,40.755938,-73.968057,7,6,0,People typically spend 10 min here,4.8,1224,6,6,229,Sutton Place/Turtle Bay North,960.0,79.68,3.0,0.7,0.3,48
1955,50072352,WOK WOK RESTAURANT,"11 MOTT STREET, MANHATTAN, NY 10013",Wok Wok Malaysian Cuisine,0x89c25a2694c3ffff:0xf440483b09f0bf1d,,40.7140559,-73.9988387,7,6,0,People typically spend 45 min to 2 hr here,4.2,1194,6,6,45,Chinatown,200.0,12.0,1.1,0.2,0.8,14
1956,50072570,FRENCHETTE,"241 WEST BROADWAY, MANHATTAN, NY 10013",Frenchette,0x89c2598aba48babb:0x85834f8875278bbc,,40.7196192,-74.0056937,7,6,0,People typically spend 1.5-4 hours here,4.3,1297,6,6,231,TriBeCa/Civic Center,3261.15,163.0575,0.8,0.05,0.95,50
1957,50073168,LET'S MEAT,"307 5 AVENUE, MANHATTAN, NY 10016",Let's Meat BBQ,0x89c259a85dbf8c27:0x28ec008c9528ef80,,40.7466912,-73.985548,7,6,0,People typically spend 1-2 hours here,4.3,2866,6,6,164,Midtown South,2227.0,122.485,1.0,0.15,0.85,49
1958,50073387,YUMMY CITY,"1557 LEXINGTON AVENUE, MANHATTAN, NY 10029",Yummy City,0x89c258a7c7891595:0xae5cdd35e3a21721,,40.7880204,-73.9492087,7,6,0,People typically spend 10 min to 1.5 hr here,4.4,195,6,6,75,East Harlem South,800.0,48.0,1.2,0.3,0.7,186
1959,50073537,MAMAN,"22 WEST   25 STREET, MANHATTAN, NY 10010",maman,0x89c259a437bc1f3d:0xcca9dd4dfaebfa3a,,40.7432672,-73.9901338,7,6,0,People typically spend 30 min to 4 hr here,4.3,1325,6,6,234,Union Sq,800.0,40.0,0.8,0.05,0.95,50
1960,50073613,LE REVEIL COFFEE SHOP,"1322 2 AVENUE, MANHATTAN, NY 10021",Le Reveil Coffee,0x89c258c1e3340001:0xf3621dd20582a64d,,40.767191,-73.9592985,7,6,0,People typically spend 30 min to 3 hr here,4.4,327,6,6,141,Lenox Hill West,450.0,37.35,3.0,0.7,0.3,83
1961,50073822,ALIMAMA TEA CAFE,"89 BAYARD STREET, MANHATTAN, NY 10013",Alimama Tea,0x89c25a2718a91d8b:0xfafa2922aaafa05f,,40.7158089,-73.9991885,7,6,0,,4.6,1800,6,6,45,Chinatown,500.0,41.5,3.0,0.7,0.3,14
1962,50074148,JUICE GENERATION,"4 ASTOR PLACE, MANHATTAN, NY 10003",Juice Generation,0x89c2599a50231f39:0x5c3c04516693a682,,40.7298469,-73.9924724,7,6,0,,4.1,83,6,6,113,Greenwich Village North,1445.1,119.9433,3.0,0.8,0.1999999999999999,25
1963,50074248,BAKE CULTURE,"48 BOWERY, MANHATTAN, NY 10013",Bake Culture,0x89c25a27ba36d40d:0xfcb2aecc716cbef,,40.7157751,-73.9966627,7,6,0,,4.4,374,6,6,45,Chinatown,300.0,24.9,3.0,0.7,0.3,14
1964,50074795,MANHATTANVILLE COFFEE,"142 EDGECOMBE AVENUE, MANHATTAN, NY 10030",Manhattanville Coffee,0x89c2f67bab660b43:0x788501c1e5f1e834,,40.8212995,-73.9444725,7,6,0,People typically spend 10 min to 1 hr here,4.6,788,6,6,42,Central Harlem North,1242.24,103.10592,3.0,0.7,0.3,70
1965,50074801,OUTRO,"816 BROADWAY, MANHATTAN, NY 10003",outro nyc,0x89c2599912d20195:0xf05f25545c3910be,,40.7327739,-73.9909553,7,6,0,People typically spend 45 min to 1.5 hr here,4.4,532,6,6,113,Greenwich Village North,2157.5,179.0725,3.0,0.7,0.3,25
1966,50074873,DAVELLE,"102 SUFFOLK STREET, MANHATTAN, NY 10002",Davelle,0x89c2598100395b93:0x51584ab8d26b63ca,,40.7185385,-73.9860676,7,6,0,,4.3,695,6,6,232,Two Bridges/Seward Park,2365.92,130.1256,1.0,0.15,0.85,29
1967,50074977,WOKUNI,"327 LEXINGTON AVENUE, MANHATTAN, NY 10016",WOKUNI,0x89c25906aba86c41:0x182db789a4b9cc6e,,40.749296,-73.977447,7,6,0,People typically spend 20 min to 3 hr here,4.5,1281,6,6,170,Murray Hill,1590.0,87.45,1.0,0.15,0.85,92
1968,50075332,SONY HALL,"235 WEST   46 STREET, MANHATTAN, NY 10036",Sony Hall,0x89c2585439335099:0xbfa7d645eb79d6cf,,40.759608,-73.98719539999999,7,6,0,,4.5,2942,6,6,230,Times Sq/Theatre District,696.285,41.7771,1.2,0.2,0.8,118
1969,50075440,BRASSERIE TOAST CAFE,"968 AVENUE OF THE AMERICAS, MANHATTAN, NY 10018",Toast Cafe Brasserie,0x89c259a962a40001:0x5f29083563a5fd21,,40.7506692,-73.9867448,7,4,10,People typically spend 30 min to 3.5 hr here,4.0,966,6,6,164,Midtown South,3086.0,185.16,1.2,0.2,0.8,219
1970,50075450,NO.1 CALLE 191 PESCADERIA,"1609 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10040",Calle 191 Pescaderia,0x89c2f41b5b6a48ab:0xf56998cd5ed7d806,,40.8552354,-73.929654,7,4,41,People typically spend 20 min to 2 hr here,4.3,1016,6,6,243,Washington Heights North,1000.0,50.0,0.8,0.05,0.95,101
1971,50075750,VARIETY COFFEE ROASTERS (LOCATED AT 1269 LEXINGTON AVENUE),"150 EAST   86 STREET, MANHATTAN, NY 10028",Variety Coffee Roasters,0x89c258bcefd9db3d:0x6f5aa1bf6489d409,,40.7788574,-73.9558565,7,6,0,People typically spend 15 min to 2 hr here,4.4,616,6,6,236,Upper East Side North,4758.3,394.9389000000001,3.0,0.7,0.3,115
1972,50076107,LUCKY,"168 AVENUE B, MANHATTAN, NY 10009",Lucky,0x89c259770119be7b:0x2a8ee12af6c0a5de,,40.727255,-73.9798419,7,6,0,People typically spend 45 min to 2.5 hr here,4.4,317,6,6,79,East Village,400.0,24.0,1.1,0.2,0.8,63
1973,50076290,TORO LOCO,"15 STONE STREET, MANHATTAN, NY 10004",Toro Loco,0x89c25a1408d344a3:0x3195976a53adf342,,40.704207,-74.0121255,7,6,0,People typically spend 1-3 hours here,4.7,3612,6,6,88,Financial District South,307.5,20.6025,1.8,0.4,0.6,24
1974,50076334,DUNKIN,"1104 LEXINGTON AVENUE, MANHATTAN, NY 10075",Dunkin',0x89c2590f950b834f:0xf6baf1e777425708,,40.773924,-73.95989399999999,7,4,22,,3.7,120,6,6,236,Upper East Side North,306.5,25.4395,3.0,0.8,0.1999999999999999,137
1975,50076577,BROOKLYN PIZZA MASTERS,"1055 1 AVENUE, MANHATTAN, NY 10022",Brooklyn Pizza Masters,0x89c259b30159ca43:0xfa9f99650a766c02,,40.7586945,-73.9629144,7,6,0,People typically spend 20 min to 1.5 hr here,4.6,508,6,6,229,Sutton Place/Turtle Bay North,928.0,62.176,1.8,0.5,0.5,48
1976,50076967,RICH AROMA,"465 WEST  125 STREET, MANHATTAN, NY 10027",Rich Aroma,0x89c2f66ba8a1fd03:0xa2df2d50837d26f,,40.813198,-73.9558,7,6,0,,3.4,179,6,6,166,Morningside Heights,1600.0,96.0,1.2,0.3,0.7,61
1977,50077077,THE TAILOR PUBLIC HOUSE,"505 8 AVENUE, MANHATTAN, NY 10018",The Tailor Public House,0x89c2589cae03a8ef:0x967de3158c1a9762,,40.7532256,-73.992946,7,6,0,People typically spend 1-3 hours here,4.4,1626,6,6,68,East Chelsea,8000.0,400.0,0.8,0.05,0.95,303
1978,50077108,LA NACIONAL,"239 WEST   14 STREET, MANHATTAN, NY 10011",La Nacional,0x89c259be717aa72d:0x2b7fac0eae785949,,40.7394905,-74.0011761,7,6,0,People typically spend 1.5-4 hours here,4.5,1197,6,6,90,Flatiron,270.0,14.85,0.9,0.1,0.9,31
1979,50077169,SERENDIPITY 3,"225 EAST   60 STREET, MANHATTAN, NY 10022",Serendipity 3 - Upper East Side,0x89c259a9a94054ed:0xccbfde5942dbc6e3,,40.761848,-73.964894,7,6,0,People typically spend 45 min to 2 hr here,4.1,6606,6,6,141,Lenox Hill West,1680.0,100.8,1.2,0.2,0.8,83
1980,50077336,EL ENCANTO DE LOLA 2,"175 LENOX AVENUE, MANHATTAN, NY 10026",El Encanto De Lola 2,0x89c2f7df0ab285e9:0xcf9f99c3a81420b9,,40.8039442,-73.9486336,7,6,0,People typically spend 1-4 hours here,4.2,646,6,6,41,Central Harlem,949.0,63.58300000000001,1.8,0.4,0.6,44
1981,50077890,GREEN KITCHEN,"1619 2 AVENUE, MANHATTAN, NY 10028",Green Kitchen 84,0x89c2599c8924da5b:0xa4aff1ac02b9ca27,,40.7768094,-73.952953,7,6,0,People typically spend 45 min to 2.5 hr here,4.3,1209,6,6,263,Yorkville West,1641.6,98.496,1.2,0.2,0.8,73
1982,50078037,TOKUYAMA CAFE,"627 EAST    6 STREET, MANHATTAN, NY 10009",TOKUYAMATCHA & ONIGIRAZU BAR- E 6th St.,0x89c259147104e00d:0xd553cfe39464aa8a,,40.7239875,-73.9801793,7,6,0,People typically spend 15 min to 2.5 hr here,4.4,450,6,6,4,Alphabet City,1676.4,92.202,1.0,0.15,0.85,15
1983,50078464,GLAZE,"643 LEXINGTON AVENUE, MANHATTAN, NY 10022",Glaze Teriyaki,0x89c258e4b9a33537:0x1becd2ac833e65a6,,40.7592527,-73.9701467,7,6,0,People typically spend 10-45 min here,4.1,432,6,6,162,Midtown East,660.63,36.33465,1.0,0.15,0.85,108
1984,50078577,FLEMING BY LE BILBOQUET,"27 EAST   62 STREET, MANHATTAN, NY 10065",Fleming by Le Bilboquet,0x89c25921b35b3315:0x6f9dbfc6ab206f5f,,40.7654484,-73.96949479999999,7,6,0,People typically spend 2-4 hours here,4.1,102,6,6,237,Upper East Side South,3551.25,213.075,1.2,0.2,0.8,131
1985,50078895,HAWA SMOOTHIES & BUBBLE TEA,"1293 1 AVENUE, MANHATTAN, NY 10021",Hawa Smoothies & Bubble Tea,0x89c259e779271f81:0x25ce7a32f0a5c75d,,40.7663427,-73.9574506,7,6,0,,4.4,107,6,6,141,Lenox Hill West,1240.0,102.92,3.0,0.8,0.1999999999999999,83
1986,50079290,886,"26 SAINT MARKS PLACE, MANHATTAN, NY 10003",886,0x89c2599c7fcbb829:0x7b5e34986081ae61,,40.7287968,-73.9887127,7,6,0,People typically spend 1-2.5 hours here,4.2,931,6,6,79,East Village,960.0,57.6,1.1,0.2,0.8,63
1987,50079366,MARINARA,"985 1 AVENUE, MANHATTAN, NY 10022",Marinara Pizza,0x89c25936d2aa68cd:0x8224df70c5c4465,,40.7565443,-73.9644304,7,6,0,People typically spend 10 min to 1 hr here,4.1,407,6,6,229,Sutton Place/Turtle Bay North,448.75,30.06625,1.8,0.5,0.5,48
1988,50079705,DIG INN,"100 WEST   67 STREET, MANHATTAN, NY 10023",Dig Inn,0x89c2591ba9aa6e15:0x43147182f27719a1,,40.7743892,-73.98167579999999,7,6,0,,4.3,467,6,6,142,Lincoln Square East,720.0,43.2,1.2,0.2,0.8,99
1989,50080388,MACE,"35 WEST    8 STREET, MANHATTAN, NY 10011",Mace,0x89c25977448ab0db:0xb5f9e20a45e1c900,,40.7330955,-73.9981009,7,6,0,People typically spend 1-2.5 hours here,4.4,1078,6,6,113,Greenwich Village North,852.0,42.6,0.8,0.05,0.95,25
1990,50080673,RALPH'S FAMOUS ITALIAN ICES,"370 2 AVENUE, MANHATTAN, NY 10010",Ralph’s Famous Italian Ices,0x89c259ed07970f47:0xbf9aab416cccece4,,40.7368146,-73.98146899999999,7,6,0,,4.3,201,6,6,107,Gramercy,2345.0,194.635,3.0,0.8,0.1999999999999999,46
1991,50080692,GONG CHA,"2810 BROADWAY, MANHATTAN, NY 10025",Gong Cha,0x89c2f76c5ea87dc3:0xadc7049c7900ebba,,40.8031948,-73.96707649999999,7,6,0,,4.5,285,6,6,24,Bloomingdale,894.625,74.25387500000001,3.0,0.8,0.1999999999999999,25
1992,50080782,CANTEEN M / COFFEE M,"189 BOWERY, MANHATTAN, NY 10002",canteenM,0x89c259863fab4da3:0xdfc9654f3219b645,,40.720619,-73.99347,7,4,30,,4.2,12,6,6,148,Lower East Side,1182.4,70.944,1.2,0.2,0.8,232
1993,50080876,DUNKIN,"800 2 AVENUE, MANHATTAN, NY 10017",Dunkin',0x89c2590338213bc3:0x40be280b62980a32,,40.7502663,-73.97161059999999,7,5,0,,3.9,378,6,6,233,UN/Turtle Bay South,1767.6,146.7108,3.0,0.8,0.1999999999999999,64
1994,50080882,DUNKIN',"875 3 AVENUE, MANHATTAN, NY 10022",Dunkin',0x89c258e36923a371:0x14bb2e95634239ac,,40.75711,-73.96956999999999,1,4,0,People typically spend 5-45 min here,3.8,265,0,6,229,Sutton Place/Turtle Bay North,1362.216666666667,113.0639833333333,3.0,0.8,0.1999999999999999,28
1995,50081485,BUENA VISTA RESTAURANT & BAR,"536 9 AVENUE, MANHATTAN, NY 10018",Buena Vista Restaurant & Bar,0x89c25852b433ffff:0x4bde1e9afa756c9b,,40.7568372,-73.9934938,7,6,0,,4.7,1468,6,6,48,Clinton East,347.2,19.096,0.9,0.1,0.9,130
1996,50082140,KOBEQUE,"11 WEST   32 STREET, MANHATTAN, NY 10001",Kobeque,0x89c259a8f9728e9d:0xc03f8ff9f51998db,,40.7477348,-73.9861939,7,6,0,,3.9,132,6,6,164,Midtown South,474.7058823529412,26.10882352941177,1.0,0.15,0.85,49
1997,50082146,SWEET CHURROS,"11 WEST   32 STREET, MANHATTAN, NY 10001",Sweet Churros,0x89c259d241cbbb3d:0xf3ea46001d7bccb1,,40.7477348,-73.9861939,7,6,0,,4.0,195,6,6,164,Midtown South,474.7058823529412,39.40058823529412,3.0,0.8,0.1999999999999999,49
1998,50082812,SPACE KARAOKE,"34 WEST   32 STREET, MANHATTAN, NY 10001",Space Karaoke Bar & Lounge | Koreatown NYC,0x89c259a8e8750a63:0x46ac319b0cf05039,,40.7477373,-73.9873485,7,6,0,,4.8,3479,6,6,164,Midtown South,659.6999999999999,39.582,1.2,0.2,0.8,49
1999,50082813,WOK 88,"1570 3 AVENUE, MANHATTAN, NY 10128",Wok 88,0x89c258bb539a36c1:0xe2c877d0a50a8fee,,40.7803949,-73.95318,7,6,0,People typically spend 20 min to 1 hr here,4.2,1080,6,6,236,Upper East Side North,666.6666666666666,39.99999999999999,1.2,0.3,0.7,115
2000,50082831,FELIX ROASTING CO,"450 PARK AVENUE SOUTH, MANHATTAN, NY 10016",Felix Roasting Co.,0x89c259842c91df7f:0x23aedc4176edcb8d,,40.7450345,-73.9831581,7,6,0,People typically spend 25 min to 1 hr here,4.4,789,6,6,164,Midtown South,7214.25,598.7827500000001,3.0,0.7,0.3,49
2001,50082996,NY FRESH PIZZA,"109B LAFAYETTE STREET, MANHATTAN, NY 10013",NY 99 Cents Pizza,0x89c25bb3b94a28c1:0xe8c8cd428afeee95,,40.7179976,-74.0007299,7,6,0,,4.1,214,6,6,231,TriBeCa/Civic Center,8000.0,536.0,1.8,0.5,0.5,50
2002,50083089,BUONA NOTTE,"120 MULBERRY STREET, MANHATTAN, NY 10013",Buona Notte,0x89c25989d432ef1f:0x90b13821b661c011,,40.7177496,-73.9979524,7,6,0,,4.5,1760,6,6,144,Little Italy/NoLiTa,340.0,18.7,1.0,0.1,0.9,16
2003,50083181,CLOUD M,"189 BOWERY, MANHATTAN, NY 10002",cloudM New York Bowery,0x89c2592075386ebf:0xe0b2929db7eaa6b2,,40.720661,-73.9934747,7,6,0,People typically spend 10 min to 1.5 hr here,4.2,379,6,6,148,Lower East Side,1182.4,70.944,1.2,0.2,0.8,43
2004,50083579,SHAKE SHACK (INNOVATION KITCHEN),"225 VARICK STREET, MANHATTAN, NY 10014",Shake Shack West Village,0x89c25962d31f3401:0x622ad19a6472fe26,,40.7292192,-74.00545939999999,7,6,0,People typically spend 15-45 min here,4.4,1929,6,6,249,West Village,200.0,12.0,1.2,0.2,0.8,30
2005,50083696,CAVA,"11 WEST   42 STREET, MANHATTAN, NY 10036",CAVA,0x89c259a4057bfb5b:0xdab9ebbe01f3b4ca,,40.7541476,-73.9818586,7,6,0,,4.5,1472,6,6,161,Midtown Center,4708.014285714286,282.4808571428571,1.2,0.2,0.8,88
2006,50083936,ROCKBAR,"185 CHRISTOPHER STREET, MANHATTAN, NY 10014",Rockbar NYC,0x89c259ec5eea0797:0x773f86f45b3584e,,40.7327194,-74.0097278,7,6,0,People typically spend 1.5-3.5 hours here,4.4,541,6,6,158,Meatpacking/West Village West,1421.6,85.29599999999999,1.2,0.2,0.8,21
2007,50084290,ARIA WEST VILLAGE,"14 BEDFORD STREET, MANHATTAN, NY 10014",Aria Wine Bar,0x89c259eb359fc9bf:0x584dd0598db6b207,,40.7291474,-74.00345469999999,7,6,0,People typically spend 45 min to 2.5 hr here,4.3,693,6,6,249,West Village,480.0,26.4,1.0,0.1,0.9,30
2008,50084712,THE INDEPENDENT,"147 WEST   40 STREET, MANHATTAN, NY 10018",The Independent,0x89c259a8fc446bbd:0xfbb859cf5db9b4f5,,40.7547596,-73.98743499999999,7,6,0,,4.5,925,6,6,100,Garment District,3764.5,225.87,1.2,0.2,0.8,73
2009,50084796,TANDOOR OVEN,"175 EAST   83 STREET, MANHATTAN, NY 10028",Tandoor Oven,0x89c258bc3814ff9d:0x32166a5bcb2509b6,,40.7771374,-73.95569809999999,7,6,0,People typically spend 45 min to 2 hr here,4.6,671,6,6,236,Upper East Side North,1493.52,82.1436,1.0,0.15,0.85,115
2010,50084999,HARBS,"465 WEST BROADWAY, MANHATTAN, NY 10012",Harbs SoHo,0x89c259667ad41d2b:0x33674f337b0f9ae7,,40.7264131,-74.0000264,7,6,0,People typically spend 1-1.5 hours here,3.7,606,6,6,211,SoHo,520.0,43.16,3.0,0.7,0.3,26
2011,50086248,JOE & THE JUICE,"2460 BROADWAY, MANHATTAN, NY 10025",JOE & THE JUICE,0x89c2594b0b612d1f:0x65b82f7ec6290c8f,,40.7915923,-73.9736861,7,6,0,,3.4,118,6,6,238,Upper West Side North,795.7333333333335,66.04586666666668,3.0,0.8,0.1999999999999999,84
2012,50086385,$1 PIZZA,"832 6 AVENUE, MANHATTAN, NY 10001",$1 Pizza,0x89c259af591999d9:0x64ed2cb41a821369,,40.7464708,-73.9899856,7,6,0,People typically spend 20 min to 2 hr here,4.3,763,6,6,164,Midtown South,2800.0,187.6,1.8,0.5,0.5,49
2013,50086390,THE TERRACE,"701 7 AVENUE, MANHATTAN, NY 10036",The Terrace and Outdoor Gardens at the Times Square EDITION,0x89c2596355b90f9f:0x31c140199ef7e6c9,,40.759149,-73.98416399999999,7,6,0,People typically spend 10 min to 4 hr here,4.4,996,6,6,230,Times Sq/Theatre District,5774.849999999999,346.491,1.2,0.2,0.8,118
2014,50086458,PIZZA PLUS,"4 SOUTH STREET, MANHATTAN, NY 10004",Pizza Plus,0x89c25bc35ce12ba1:0x60b894db60d5a950,,40.701009,-74.0130246,7,6,0,,4.7,272,6,6,88,Financial District South,6293.753333333333,421.6814733333333,1.8,0.5,0.5,24
2015,50086611,MODERN BREAD AND BAGEL,"472 COLUMBUS AVENUE, MANHATTAN, NY 10024",Modern Bread and Bagel,0x89c2596e0d48cf01:0x3dfeafa70f43c8d7,,40.7844487,-73.9740089,7,6,0,People typically spend 10-45 min here,4.3,1741,6,6,239,Upper West Side South,600.0,36.0,1.1,0.15,0.85,75
2016,50086635,INSOMNIA COOKIES,"17 WEST  125 STREET, MANHATTAN, NY 10027",Insomnia Cookies,0x89c2f7efe88aba03:0xa941f739a88561ca,,40.8071102,-73.94307429999999,7,6,0,,4.0,499,6,6,41,Central Harlem,2557.6,212.2808,3.0,0.7,0.3,44
2017,50086808,HOLY SCHNITZEL,"654 AMSTERDAM AVENUE, MANHATTAN, NY 10025",Holy Schnitzel (Upper West Side),0x89c259932755d445:0xebe3ff7823d551e9,,40.7915497,-73.9726115,7,6,0,People typically spend 30 min to 4 hr here,4.7,1321,6,6,238,Upper West Side North,960.0,57.6,1.1,0.15,0.85,84
2018,50087052,KOKO SEAFOOD SALAD & GRILL,"92 NAGLE AVENUE, MANHATTAN, NY 10040",Casa Koko Restaurant,0x89c2f57b7b5ab0e9:0xc47897432c1ccb5,,40.860707,-73.9278011,7,6,0,People typically spend 30 min to 1.5 hr here,4.3,109,6,6,243,Washington Heights North,985.6,54.208,0.9,0.1,0.9,24
2019,50087434,JOE & THE JUICE,"1400 MADISON AVENUE, MANHATTAN, NY 10029",JOE & THE JUICE,0x89c25991433aebf1:0x1980dc1dc2a90753,,40.7881444,-73.95367639999999,7,6,0,,3.1,186,6,6,75,East Harlem South,1950.0,161.85,3.0,0.8,0.1999999999999999,186
2020,50087508,MATTO ESPRESSO,"8 WEST   46 STREET, MANHATTAN, NY 10036",Matto Espresso,0x89c258fe4b98a199:0xfd25988f4eba83ed,,40.7561822,-73.9797822,7,6,0,,4.6,624,6,6,161,Midtown Center,2961.55,245.80865,2.5,0.6,0.4,88
2021,50087558,YI JI SHI MO NOODLE,"88 ELIZABETH STREET, MANHATTAN, NY 10013",Yi Ji Shi Mo,0x89c259d3a01fbb6f:0x92bb1b26cfb59bd5,,40.7181923,-73.99574729999999,7,6,0,People typically spend 15 min to 1.5 hr here,4.7,624,6,6,144,Little Italy/NoLiTa,1200.0,72.0,1.2,0.3,0.7,16
2022,50087667,KOREAN EXPRESS,"807 LEXINGTON AVENUE, MANHATTAN, NY 10065",Korean Express,0x89c258ef3c016cb1:0x1c229f0388a645d4,,40.764211,-73.966533,7,6,0,People typically spend 25 min to 1 hr here,4.2,611,6,6,237,Upper East Side South,1780.0,97.9,1.0,0.15,0.85,131
2023,50087688,ANGAAR,"283 COLUMBUS AVENUE, MANHATTAN, NY 10023",Angaar,0x89c2591fe385e15d:0x7fbfb810dd46cd2e,,40.7782279,-73.97799069999999,7,6,0,,4.4,566,6,6,142,Lincoln Square East,960.0,52.8,1.0,0.15,0.85,99
2024,50087721,LONG ACRE TAVERN,"146 WEST   47 STREET, MANHATTAN, NY 10036",The Long Acre Tavern,0x89c259dcfdc648ed:0x56ab9de6ed503588,,40.7586546,-73.9836163,7,6,0,People typically spend 45 min to 3 hr here,4.4,966,6,6,230,Times Sq/Theatre District,748.0,44.88,1.2,0.2,0.8,118
2025,50087778,99C PIZZA,"177 EAST HOUSTON STREET, MANHATTAN, NY 10002",99¢ Pizza,0x89c2599697f44c6f:0x12fea55cf1dd0a0e,,40.7226788,-73.988438,7,6,0,,3.1,76,6,6,148,Lower East Side,1467.2,98.3024,1.8,0.5,0.5,43
2026,50088012,SUGARFISH BY SUSHI NOZAWA,"202 SPRING STREET, MANHATTAN, NY 10012",SUGARFISH by sushi nozawa,0x89c259ef6737218f:0x2a8c2124ad1431b9,,40.7251238,-74.003638,7,6,0,People typically spend 1-2 hours here,4.5,1150,6,6,211,SoHo,270.4,14.872,1.0,0.15,0.85,26
2027,50088153,FUMO,"2791 BROADWAY, MANHATTAN, NY 10025",Fumo Upper West Side,0x89c2f71a15315f4d:0xfc74e64d3ca5d2be,,40.8028379,-73.9681172,7,6,0,People typically spend 1-4 hours here,4.4,846,6,6,24,Bloomingdale,2950.0,162.25,1.0,0.1,0.9,25
2028,50088409,VAN LEEUWEN ICE CREAM,"448 AMSTERDAM AVENUE, MANHATTAN, NY 10024",Van Leeuwen Ice Cream,0x89c2592cc2cb06d3:0x5acc1cd8a0ce0319,,40.784914,-73.977378,7,6,0,,4.4,458,6,6,239,Upper West Side South,200.0,16.6,3.0,0.8,0.1999999999999999,75
2029,50088441,VAN LEEUWEN ICE CREAM,"48 1/2 EAST    7 STREET, MANHATTAN, NY 10003",Van Leeuwen Ice Cream,0x89c25a51e0e03817:0x1356e73a1bedadce,,40.727692,-73.987691,7,6,0,People typically spend 20 min to 2 hr here,4.5,1551,6,6,79,East Village,848.8000000000001,70.45040000000002,3.0,0.8,0.1999999999999999,63
2030,50088970,CHINA XIANG,"360 WEST   42 STREET, MANHATTAN, NY 10036",China Xiang,0x89c25852f259f5cb:0x91b6c0fe2fec4878,,40.7581352,-73.9922857,7,6,0,People typically spend 30 min to 2 hr here,4.0,826,6,6,48,Clinton East,559.0,33.54,1.2,0.3,0.7,130
2031,50089139,PENNY JO'S,"3898 BROADWAY, MANHATTAN, NY 10032",Penny Jo's,0x89c2f7448e10e217:0x706eedd2373eacae,,40.8375631,-73.9419549,7,6,0,People typically spend 45 min to 2.5 hr here,4.8,143,6,6,244,Washington Heights South,1672.25,138.79675,2.5,0.6,0.4,149
2032,50089142,RPM UNDERGROUND,"244 WEST   54 STREET, MANHATTAN, NY 10019",RPM Underground,0x89c2599478dc6a21:0xc0f6d80201ea1507,,40.7642792,-73.9834528,7,6,0,People typically spend 1.5-3.5 hours here,4.5,607,6,6,230,Times Sq/Theatre District,1047.5,62.85,1.2,0.2,0.8,118
